angle;X;Y
-3.029831250673467480e+02;0;1
1.964438796062123629e+02;0;1
6.148982233904720829e+01;1;0
2.453412190124662970e+02;0;1
3.484583313820497779e+02;1;0
-1.536374495758347507e+02;0;1
-2.904843818417530770e+02;0;1
1.117771416227309800e+02;1;0
2.500667034863284357e+02;0;1
2.568599954251587292e+02;0;1
1.665086664173857400e+02;0;1
2.485645932047446252e+02;0;1
4.559565057783587463e+02;0;1
4.131671292327080209e+02;1;1
1.154709466556552968e+02;1;0
-2.897848612747521315e+02;0;1
-1.733894479050346149e+01;1;0
-7.515145828407035822e+01;0;1
-3.066944771188148025e+02;0;1
7.244649169152685886e+01;0;1
4.849938928215407827e+02;1;0
-9.489424544383156501e+01;0;1
-2.608285303968298194e+02;1;0
1.245005460394141039e+02;1;0
-1.722278870694155728e+02;1;1
2.019940487927173365e+02;0;1
8.444335377102172302e+00;0;1
3.330151861193347429e+01;0;1
-2.768008708920992262e+02;1;1
-3.138632948699067811e+02;0;1
2.927071344401596207e+02;1;0
3.051926717279982313e+02;1;0
-2.771509873518964469e+02;0;1
3.625832103593793931e+01;0;1
-8.243288191985982394e+00;0;1
-1.998696381071971189e+02;1;1
-2.640720191179540279e+02;1;1
3.475522350994126555e+02;0;1
7.286724283238439170e+01;1;0
3.217249970332890143e+02;1;0
1.607250115007633156e+02;1;0
-1.431388691333271481e+02;0;1
-8.804318069400895297e+01;0;1
5.258325797430147830e+00;0;1
1.548035754645600264e+02;1;1
-9.666221414945772494e+01;1;0
5.189282289413586113e+02;1;0
4.755846826345769500e+02;1;0
4.410366571814734584e+02;1;0
-3.529696461706179207e+02;0;1
3.990487836680837290e+02;0;1
-2.036443852848041445e+02;1;0
3.580162558692086918e+02;1;1
-2.851444929572045339e+02;1;0
-3.201207687128926409e+02;0;1
3.639643007023880728e+02;1;0
-7.743152512304952495e+01;1;0
-2.737408076003274005e+02;0;1
-1.620874744626809161e+02;1;1
1.558516829379756814e+02;1;0
-4.022276960640766674e+00;0;1
7.660088200015475479e+01;0;1
4.448802390429186175e+02;1;0
2.176942270961830559e+02;0;1
3.081371058240948742e+02;1;0
-9.877582835119694948e+01;0;1
2.296524984081844138e+02;0;1
2.997240299804628307e+02;1;0
1.585937989253315834e+02;1;0
2.145867698297583388e+02;1;0
-4.505152763399772198e+01;1;0
5.333358421051458436e+02;1;0
-3.027043160418816115e+02;0;1
-2.374406358867684332e+02;1;0
5.233405064052553826e+02;1;0
1.735519750421271112e+02;1;1
4.350548005451673816e+02;0;1
5.222449257636708353e+02;1;0
-1.302987430549476358e+02;0;1
-1.406058151591153660e+02;0;1
-1.087475375255462211e+02;1;1
-1.257994156402580757e+02;0;1
7.743030352789747894e+01;1;0
2.199069716536251349e+02;0;1
-1.142886342131672279e+02;0;1
-1.826017392202638518e+02;1;0
3.391800851964766252e+02;1;0
4.315057164736597315e+02;0;1
-2.586095312605231697e+02;1;1
4.012465965481169974e+02;0;1
-1.284820157932699658e+01;1;1
-4.731081046344118590e+01;1;0
-3.669832818637155469e+01;1;1
-2.834306904880870661e+02;1;1
-1.323389593700962905e+02;0;1
-2.505149369605283027e+02;0;1
-3.153537464165640358e+01;1;0
5.091043731202976232e+02;1;0
4.765398841337849944e+02;1;0
3.741049314569286111e+01;0;1
2.715020917684064443e+02;1;0
-3.458010306174617767e+02;0;1
-1.601183155964570801e+02;1;1
9.256506746023707422e+01;0;1
5.007084023833452875e+02;1;0
2.031166173783304032e+02;1;1
3.092287982441720828e+02;1;0
-5.680919815571655818e+00;1;0
3.581907695764658683e+02;0;1
-4.440549092423449906e+01;1;0
3.594634103471715889e+02;1;1
5.397274003542302125e+02;1;1
3.500155115035179278e+02;1;0
3.600830199973302115e+02;0;1
-2.523441712216966266e+02;1;0
-2.191725472115990101e+02;1;0
2.849991811646181077e+02;1;0
1.096699178640686370e+02;0;1
-1.568885172417330978e+02;0;1
2.093867561507707080e+02;0;1
4.317774218117657483e+02;0;1
2.625635069704823081e+02;0;1
4.375907556067384121e+02;0;1
-2.328500804368508454e+02;1;0
4.389644119147125707e+02;1;0
5.348148678370540665e+01;0;1
-3.191622472889305300e+02;0;1
2.247765552559100115e+02;0;1
-2.644587030537161922e+02;0;1
-8.671509758716709371e+01;1;0
3.068868157983985725e+02;1;0
1.055124839686365448e+02;1;0
-1.029407440133114733e+02;1;0
-2.289660074416799773e+02;1;1
-1.459918183620641798e+02;0;1
1.830072923127055162e+02;1;0
2.808990037627434617e+02;1;0
4.591765450838069569e+02;0;1
3.224062557694899169e+02;1;0
3.322931934618445666e+02;1;0
4.902768357321717758e+02;1;0
4.547416255753576593e+02;1;1
6.622046747713054060e+01;1;0
5.952671822875240082e+01;0;1
7.159067826410563384e+01;1;0
1.932880087265099576e+02;0;1
-1.037188500519708185e+02;0;1
-3.412877724143841078e+02;0;1
4.322391125224530697e+02;0;1
-1.970344227446567231e+02;1;0
-1.510407428137461636e+02;0;1
3.652466032980809700e+02;1;0
-1.801353053423578388e+02;1;0
-3.327206485143130408e+02;0;1
-3.465519408180241498e+02;0;1
3.227080174169815336e+02;1;0
3.877479648240864663e+02;0;1
2.286674837065894508e+02;0;1
1.710388034259969174e+02;1;0
-8.711987603206007691e+01;1;0
-1.632909433959552814e+02;0;1
5.730169518886262381e+01;1;1
-5.449744144490452413e+01;1;0
-7.297840504915299675e+01;1;1
9.537496337213390518e+01;0;1
3.892944036630285041e+02;0;1
4.461680029367698239e+02;0;1
-1.839037053924245413e+02;1;0
-1.070185166190882313e+02;0;1
-2.988797572267196756e+01;0;1
-1.543272679979165218e+02;0;1
2.639175240260279338e+02;0;1
2.653940143895864026e+02;1;1
3.329042493584200315e+02;1;0
-1.925997369864691109e+02;0;1
-1.855063038391252803e+02;1;1
-2.442151573781240472e+02;1;0
1.064311627391208361e+02;1;0
-7.783626971046747656e+01;1;0
-2.012356730108812428e+02;1;0
5.018063702442191243e+01;0;1
2.534728529845929188e+02;0;1
-3.403935236567083393e+02;0;1
-9.744802520454510386e+01;1;0
1.711945569461937566e+02;0;1
3.775880811549940290e+02;0;1
3.577282218445697026e+01;0;1
5.390660622443976990e+02;0;1
1.466216037974818391e+02;1;0
-8.927358884818403340e+01;1;1
4.056469663456258559e+02;0;1
-1.171335211176079838e+01;1;0
4.871245740230381216e+01;0;1
-2.942019414956320134e+02;0;1
2.021487644403195247e+02;1;0
-2.496328339152230171e+02;1;0
-3.152656744038048942e+02;1;0
-9.678565951287497171e+01;1;0
3.080182529069280690e+02;1;0
3.954751903650071654e+02;1;1
1.172582813281573237e+02;1;0
-2.176068453369121585e+02;1;0
1.146622673923877187e+02;1;0
-8.914471129455020559e+01;0;1
4.065111091248305115e+02;0;1
-1.974312305295411818e+02;1;0
2.913274875096952883e+02;0;1
-1.891569225319014436e+01;1;0
2.066373304051031710e+02;0;1
4.257253806425762832e+02;0;1
-2.487739880433381927e+02;1;0
-3.125826451302107785e+02;0;1
-1.284374828485756268e+02;0;1
6.849828767283503339e+01;1;0
-2.154073014311707368e+02;1;0
5.274863237591951020e+02;1;0
2.191930885133090214e+02;0;1
1.005481632161665004e+02;1;1
4.245337043835020268e+02;0;1
1.336776052724818271e+02;1;0
2.755572141449328001e+02;1;1
-1.301485385526326013e+02;0;1
4.377853047950760583e+02;0;1
-1.001847503241493627e+02;0;1
4.933750723391723341e+02;1;1
-2.599804440854115910e+02;1;0
-6.603959939446612282e+01;0;1
1.924017466163174106e+02;1;1
-3.040236495400046124e+02;0;1
-3.558940985084508384e+02;1;0
4.600248323552921761e+02;1;0
4.047623883290777940e+02;0;1
2.222566068039805600e+02;1;1
3.212521059727087049e+02;1;0
-3.424113632501645839e+02;0;1
3.192534724071088590e+02;1;1
3.087201473801066527e+02;1;1
-1.389965218024669014e+02;0;1
-1.944731499505991223e+00;0;1
-1.907228228959209275e+02;1;0
2.512733205440182189e+02;0;1
2.990855313735207801e+02;1;0
3.058300522299500130e+02;1;0
-2.968968534484042721e+01;1;0
-1.170983788407055926e+02;0;1
3.326356547833190689e+02;1;0
3.480089040644578091e+01;0;1
2.843293471817580098e+02;0;1
-1.385659236843511053e+02;0;1
-2.536802110041968774e+02;1;1
-3.221301481398833744e+01;1;0
-2.297576609862576902e+02;1;0
5.372252914048708590e+02;0;1
-3.009627047181996318e+02;0;1
4.197281643002351643e+02;0;1
4.599333766284278227e+02;1;0
1.144863342812773794e+02;1;0
2.216451371714481695e+02;0;1
-3.039917863410672680e+02;1;1
3.945441784011813979e+01;0;1
3.885847576412486859e+01;0;1
3.279296464145481877e+02;1;0
-8.541149420094855316e+01;0;1
4.619852033528839002e+02;1;1
4.232647383726385897e+02;0;1
-1.036952212299681264e+01;0;1
-3.465319966740908058e+02;0;1
-2.282222478918679656e+02;1;0
2.328501346040845874e+02;0;1
-3.385942793028703477e+02;0;1
1.630849674705905841e+02;1;0
2.926550919051632604e+02;1;0
2.294109980557208814e+02;1;1
4.472621740467637892e+02;0;1
-4.262493765084371944e+00;0;1
-2.114389061865898611e+02;1;0
5.074525864696745430e+02;1;0
4.826954645703001745e+01;1;1
2.915609430098762687e+02;1;0
7.139881519215752803e+01;0;1
2.135043197641813890e+02;0;1
3.248018822761547995e+02;1;0
-2.318076243900052020e+02;1;0
1.006913044826654016e+02;0;1
-2.706383102405635555e+02;1;0
-1.757379813283304770e+01;1;0
8.195467532016952106e+00;0;1
-2.041743621732552754e+02;1;0
1.057211251069309554e+02;1;1
4.670292403388213529e+02;0;1
4.782958636642465535e+02;1;0
1.135596556030352389e+02;1;0
-1.276579626501475957e+02;0;1
3.243798193499477520e+02;1;1
2.999419815933890163e+02;1;0
-1.702000074388215012e+02;1;1
3.625141903883096575e+02;0;1
-2.874408151214323652e+02;1;1
4.912111540602894877e+01;0;1
-1.292965249269524293e+02;1;1
1.953661830338827485e+02;1;1
-2.168773785435083710e+02;1;0
-2.595771162043920413e+02;1;0
-1.523670317914771317e+02;0;1
-1.762550477873077455e+02;0;1
3.026455384646623088e+02;1;0
-1.235833887157479722e+02;0;1
4.087022158959536569e+02;1;0
-2.819393769240743381e+02;1;0
4.372543206543040242e+02;0;1
-2.910850736156458538e+02;1;1
8.751157074807095171e+01;1;0
4.498922145409682116e+02;1;0
9.445545349429572468e+01;1;0
-2.255767116556870064e+02;1;1
-3.332788638873829541e+02;0;1
-2.212394384332538095e+02;1;0
8.910330363187634362e+01;1;0
-3.804978445456418967e+01;1;0
4.869952901422799414e+02;1;0
2.230573752957794511e+02;0;1
3.255260255248838916e+02;0;1
-1.313195623019277036e+02;0;1
1.731680548324527820e+02;1;0
2.936384320521279960e+02;1;0
2.485525982962866749e+02;0;1
-3.510468838903125288e+01;1;0
1.209346192217611389e+02;1;0
4.239232987389340224e+02;1;0
3.460457740919727030e+02;1;0
2.918893721182689660e+02;0;1
-1.934608475135754588e+02;1;0
-1.069187157151906007e+02;1;1
-3.243619288147392012e+02;0;1
4.296876230788006410e+02;0;1
5.130756574237971108e+02;0;1
-7.580045381061731291e+01;1;0
-9.898946080708127226e+01;0;1
2.704824040522416908e+02;1;1
1.300681440139609322e+02;1;0
4.325758648483262618e+02;1;0
7.080830313837135748e+01;1;0
7.445564937970850394e+01;0;1
-1.855506049246221778e+01;1;1
4.034666989401595742e+02;0;1
4.713703088968082398e+02;1;1
4.833083089660576661e+02;1;1
-1.276389118027552740e+02;0;1
4.253877503586989519e+02;1;0
-2.509777213175116799e+02;1;0
-1.480402749069593824e+02;0;1
4.181413759030470487e+02;0;1
2.339568495037333093e+02;0;1
4.266385965766405661e+02;1;1
4.002006996489868698e+02;0;1
-2.068629586046949953e+01;1;0
-3.044691048140333578e+01;1;0
3.082576809858270508e+02;1;0
4.201028542313286493e+02;0;1
1.903947830013989915e+02;1;1
-3.526824640582138954e+02;0;1
2.526603149712590266e+02;0;1
3.689452093690021570e+02;0;1
1.695096379601849037e+02;0;1
1.545424100519526291e+02;1;0
-3.175213298317328849e+02;0;1
4.559137128967081480e+02;1;1
-1.320833592375055616e+02;1;1
2.398277498461352053e+01;1;0
-1.392433511310235303e+02;0;1
4.259430115935861068e+02;1;1
-2.692224684074031984e+02;1;0
-3.542217326046018684e+02;0;1
3.546833229720701866e+02;1;0
4.659476611138225621e+02;1;0
-7.238402972484963982e+01;1;0
-3.053452494932859054e+02;0;1
1.140717961545826995e+02;1;0
-1.773775546271608050e+01;1;1
-3.466929612040559050e+02;1;1
5.151216559395115837e+02;1;0
1.329908391931160452e+02;1;0
1.991074761447305264e+02;0;1
-9.871074170523765190e+01;0;1
-5.371945784637290444e+01;1;0
-2.258585698251199858e+02;1;0
-1.166913142189182224e+02;0;1
-6.583816928735657825e+01;1;0
-8.405970833218101745e+01;1;0
7.309287189732793877e+01;0;1
-2.136380906261595669e+02;0;1
5.802651062415041139e+00;0;1
-2.813953485081678991e+02;0;1
7.011970308378836592e+01;1;0
5.185461330008798768e+02;1;0
2.807726836429008088e+01;1;0
-2.611469219409776201e+02;0;1
-3.233097618588584510e+02;0;1
1.889257698682919226e+02;1;1
1.166699117099686731e+02;0;1
-3.407103792980869912e+02;0;1
1.298759608122389864e+02;1;0
-3.459004421844033459e+02;1;0
-4.295278361298858272e+01;1;0
4.130109164165812103e+02;1;1
-2.890175005721243906e+01;1;1
-2.720327455664801732e+02;1;0
-2.415111216699802412e+02;1;0
-1.608010985674262088e+02;0;1
-3.547270265294541787e+02;1;0
5.295904726417587653e+02;0;1
2.293202899750452275e+02;0;1
3.283241857069572234e+01;0;1
-1.676071577016089691e+02;0;1
-7.728820218541524412e+01;1;1
1.327907837731917198e+02;1;0
2.536495444960860937e+02;1;0
8.485836015018274736e+01;1;0
-1.089099120879922253e+02;0;1
3.826930012832252714e+02;1;1
-1.645376060669103992e+02;1;1
1.975282591065664803e+02;1;1
-1.918443206647800423e+02;1;0
-6.497887066910713827e+01;1;1
7.746461041484907639e+01;0;1
3.883956602373472151e+02;0;1
-3.517831853191153755e+02;1;0
2.140682448059818626e+02;0;1
3.588506280570442186e+02;1;0
1.717072451645738909e+02;1;0
-3.143854979329734647e+02;0;1
2.735334640010630096e+02;0;1
1.391579656175050843e+02;1;1
1.061079071010312731e+02;1;0
5.007014359446089884e+02;1;0
-3.333508751344342613e+01;1;0
-1.411821311889264052e+02;0;1
-1.654241390809592929e+02;1;0
4.156383531631694268e+02;0;1
1.209473908445864225e+02;1;0
3.124391674901989973e+02;1;0
-2.877392079490731476e+02;0;1
-2.761635936150067892e+02;1;1
-2.947974224115446304e+02;0;1
-1.135004619458186568e+02;0;1
3.752301290617742211e+02;1;0
7.910833223710289630e-01;0;1
3.540489934932431879e+02;1;1
-3.401606637530982198e+02;0;1
4.344269660815753014e+02;0;1
-2.681519102990429246e+02;0;1
1.777729267238307784e+02;1;0
3.701919669801905002e+02;1;0
-4.416015167963095678e+01;1;0
3.161856970819566186e+02;1;0
-9.708621628234213574e+01;0;1
-9.076851606192556687e+01;1;0
3.741223367005628120e+02;1;1
-2.455602489861689151e+02;1;0
2.705754301322241417e+02;1;0
-1.229013986561103735e+02;0;1
-2.672871370273347793e+02;0;1
1.189097238166151982e+02;1;0
-2.951305331306126618e+02;0;1
-2.740877313922607073e+02;0;1
3.642011908365443560e+02;0;1
4.490469331449805850e+02;1;0
-3.331517603824188996e+02;0;1
4.008155964237580804e+01;0;1
3.906354287607891820e+02;0;1
1.007742110448189976e+02;1;0
3.054114771767981438e+02;1;0
-2.636358561968472145e+02;1;1
-9.862797850131116206e+01;1;0
1.820642558520974887e+02;0;1
3.594675635643785085e+02;1;0
-3.915493264706645959e+01;1;1
-1.029356588019484633e+02;0;1
-1.528277976680680297e+02;0;1
-1.046585688905458511e+02;0;1
2.314278890597228724e+02;0;1
1.946503652554274595e+02;0;1
-1.765746740587553916e+02;1;0
-2.432505279645613996e+02;1;0
-3.335342993515063768e+02;1;1
-1.794808428704488392e+02;1;0
2.956370532415534740e+02;1;0
5.387244416694663869e+02;0;1
1.449112858598846003e+02;1;0
3.892795537290703010e+02;0;1
2.667374380266151093e+02;0;1
4.236635614103017815e+02;0;1
3.016572508934506232e+02;1;0
-8.993417087488369077e+01;1;0
-2.382351657614430565e+02;1;0
6.545270163895942517e+01;0;1
-2.245838545332556748e+02;1;0
1.417049931419374218e+02;1;0
4.108120569090770005e+02;0;1
3.454951595477969022e+02;0;1
-2.904037756338103691e+02;1;1
-2.404801082622621493e+02;1;0
-2.666334614770897815e+01;1;0
2.826023074960622239e+02;1;1
-2.605993016844378189e+02;1;1
4.266362886743250442e+02;0;1
2.475692190850346606e+02;1;0
3.927860583797528875e+02;0;1
3.307777439229994343e+02;1;0
3.557974692507665395e+02;0;1
-1.276056821114956250e+02;1;0
-3.432193262060340544e+01;1;0
-1.162802553558501018e+02;1;1
3.465940000332746536e+02;1;0
1.395180967504811917e+02;1;0
2.656875542548006024e+02;0;1
-1.168283205283781570e+02;1;1
1.887795654177032034e+01;0;1
-1.643307184997266006e+02;1;0
1.894133789561811625e+02;0;1
-2.241184233194843785e+02;1;0
-2.019460265106505403e+01;1;0
5.044648168839531266e+00;0;1
3.760752271606563824e+01;1;1
-3.236473596389173508e+02;1;0
-5.076588326449768829e+01;1;0
4.510794427945496068e+02;1;0
-2.825809024866715617e+02;1;1
-3.153771530990987344e+02;0;1
2.676758169955767244e+02;1;0
-1.651135431577303336e+02;1;0
1.778724061889817278e+02;1;0
3.730453675403054348e+01;0;1
2.146360606453247897e+02;0;1
1.425591960531727693e+02;1;0
3.555095198175784503e+02;1;0
-2.243979771774632752e+02;1;0
1.211672142366416836e+02;1;0
3.507626889008749913e+02;0;1
1.042106383459343135e+02;1;1
2.844219572432658083e+02;1;0
3.076615460016668635e+02;1;0
2.511208683797175922e+02;0;1
4.589589966481069041e+02;1;0
-1.236607470117015453e+02;0;1
1.840345779991330630e+02;0;1
-2.994362287351208920e+02;0;1
1.123657837478307755e+02;1;1
2.067744958880899731e+02;1;0
8.704811173590447027e+01;1;0
1.793571362900760278e+02;0;1
4.585401670282331565e+02;1;0
-2.646003072226606037e+02;0;1
2.677634858243328608e+02;0;1
5.352203933870343917e+02;0;1
-3.124851140241501071e+02;1;1
5.257406587446984076e+02;0;1
1.604457832991202224e+02;1;0
4.245381498077530580e+01;0;1
4.549770567918222355e+02;1;0
1.968388413695012389e+02;0;1
4.199852669689909135e+02;0;1
4.903241709952087604e+02;1;0
4.469024395615625167e+02;1;0
-1.993223133104339695e+01;1;0
-5.451371726887599323e+01;1;0
-2.020488255662847337e+02;1;1
2.372965471229344985e+02;0;1
2.681444390700990539e+02;0;1
-3.215461386898933256e+02;0;1
-1.832051802654142989e+02;0;1
3.774417607044013607e+02;0;1
-3.480928349834214259e+02;1;1
4.833887006657834036e+02;1;0
-7.696348454728831712e+01;1;0
-2.026102829826546383e+02;1;0
-2.812198533238818641e+02;0;1
1.070499156135585537e+02;1;0
1.298731201445512085e+01;1;0
7.319426659427102777e+01;0;1
-3.549698092419524187e+02;1;1
3.284592361851557598e+02;1;0
2.898994248747568463e+02;1;0
4.706631979584648775e+02;1;0
-5.271217458644780152e+01;1;0
2.093860711860099286e+02;0;1
-2.670823543655427557e+01;1;0
4.548647701334554654e+02;1;0
2.707705539635148853e+02;1;0
5.002165282604940444e+02;1;1
1.103178219088473639e+02;1;0
-2.435696328001216102e+02;1;0
5.382951720248743186e+02;0;1
-2.102241233543703913e+02;1;0
-1.322023499308230043e+02;0;1
5.023280895429683142e+02;0;1
9.856766093027684406e+01;1;0
2.075830553232442099e+01;1;1
-2.990087736963669727e+02;1;1
5.161170676057037099e+02;1;0
-2.641428723465934354e+02;1;0
-3.393992104300128858e+02;0;1
4.226756244070090247e+02;0;1
4.092959712474970502e+02;0;1
4.599780985295720939e+02;1;0
-1.773317101767102599e+01;1;1
-1.322959658601075432e+02;0;1
3.871062207663401722e+01;1;0
5.014742522026181177e+02;1;0
-2.982049254246875307e+02;0;1
-2.743456623404929928e+01;1;0
1.678360618644331623e+02;0;1
-3.518207606034107471e+01;1;0
3.088406661739169863e+02;1;0
-2.446211638247717133e+02;1;1
4.880276800035030647e+02;1;0
-7.013399702885635634e+00;1;0
3.325444756509453441e+02;1;0
-7.701863280111595600e+01;0;1
-3.284572817459886096e+02;0;1
2.825328437357499638e+02;1;0
-3.524462877606262623e+01;1;1
4.180624948291280134e+02;0;1
1.012702011612569066e+02;1;0
-1.757810635860515731e+02;1;1
2.187376662704460273e+02;0;1
2.935181839183968009e+02;1;0
-3.479821085814750177e+02;0;1
1.895251965245658994e+02;1;1
-1.172333109906065971e+02;0;1
5.158116152050064329e+01;0;1
-2.771369025481135964e+02;1;0
5.150253596717047913e+02;1;0
2.628764892514880671e+02;1;0
1.854843938848325422e+02;1;1
-4.356255575186102647e+01;1;0
-2.618632057498684844e+02;1;0
4.026879022832004580e+02;0;1
1.270003516718810062e+02;1;0
-2.286907689402449364e+02;1;0
-5.029767570134850985e+01;1;0
-3.134425835027141716e+02;0;1
3.342492569213518436e+02;1;0
-3.388558906910166684e+02;0;1
-3.529783505369034060e+02;0;1
-1.661498198677584810e+02;1;1
-2.417126533620784414e+02;1;0
4.657605355075192222e+01;0;1
4.085137404202545781e+02;0;1
-8.336828754730950664e+01;1;0
-1.409127448471189155e+02;0;1
1.571426977178038555e+02;1;0
-1.031652749293860438e+01;1;1
2.709590573189261704e+02;0;1
-1.219705075969699237e+00;1;0
5.298367550667376236e+02;0;1
-4.587234680451243207e+01;1;0
-7.863414373738186214e+01;1;0
-7.915257845242349788e+01;1;0
4.809136658159876276e+01;1;0
2.037939312831080088e+02;0;1
5.172875747618825244e+02;0;1
3.620797178413961888e+02;0;1
-1.326129127999489583e+02;0;1
-8.037263913032532514e+01;0;1
6.230408970149622405e+01;0;1
1.873560915206502386e+01;0;1
-9.297443700905454023e+01;1;0
4.855291338671804056e+02;1;0
5.241284021843705432e+02;1;1
-9.125851684366425332e+01;0;1
2.318167058602141992e+02;0;1
4.915625632203604312e+01;0;1
3.893564734848578723e+02;0;1
2.444419925484887699e+02;0;1
1.821625626495354879e+02;0;1
3.221561401018632864e+01;1;1
-2.665898491518676110e+02;0;1
-8.114559874027898445e+01;0;1
-2.831713548206904534e+02;0;1
4.766461339713491725e+02;1;0
4.085315621265319237e+02;0;1
3.379251176816065936e+02;1;0
-1.891565600350090506e+02;0;1
4.839998001653955271e+02;1;0
-2.632395099347151017e+02;1;1
3.828740600505010434e+02;0;1
9.835551097604229653e+01;1;0
1.667910572517331218e+02;1;0
3.300472677942142354e+02;1;1
5.345030633928859061e+02;1;0
4.041363889955591731e+02;0;1
2.898349844817922758e+02;1;0
8.069402703364472984e+01;1;0
2.989697017492270561e+02;1;0
-7.294058312491237928e+01;1;0
4.356777140333620082e+02;1;0
-3.347494629044705334e+02;0;1
3.820072986418188066e+02;1;0
2.764620100744944011e+02;1;0
7.611463189818789488e+01;1;1
-1.299775152512031866e+02;1;1
-2.667191198914282495e+02;1;0
-1.188496619175974160e+02;1;1
-3.204006785356845626e+02;0;1
-2.529392913420008995e+02;1;1
-5.710896998774684619e+01;0;1
2.195793971392851063e+02;0;1
3.957879573967354077e+02;0;1
4.761540061490223934e+02;1;0
-1.412507780036223437e+02;0;1
4.558395163595647546e+02;1;0
4.093318525349920378e+02;0;1
4.557952711718947398e+02;1;0
2.271784418033503243e+02;0;1
3.918174570053655543e+02;0;1
1.072930580967886449e+01;0;1
-1.356193162892597286e+02;0;1
5.165608547957776153e+01;0;1
5.144138205447964083e+02;0;1
1.964478593542121985e+02;0;1
-3.370382463335633929e+02;0;1
4.361551365453254903e+02;1;1
1.601081604971381012e+02;1;1
3.748896310900609592e+02;1;0
-1.221956882298037499e+02;0;1
-1.998767174021666904e+02;1;1
-3.839851585064056394e+01;1;0
-1.956321450422842645e+02;1;0
-1.324318676378008774e+02;0;1
-2.602255174224521852e+02;1;0
-7.584503930513679393e+01;0;1
-2.789637563614453484e+02;0;1
3.438438496971142513e+02;1;0
-7.592016960682457238e+00;1;0
-1.932493997945857700e+02;1;1
7.159082866418793856e+01;0;1
-2.395494906666662587e+02;1;0
1.547176018612478856e+02;1;0
4.188629130540901429e+02;0;1
-7.855401712213959797e+01;1;0
2.416047721474147920e+02;0;1
1.348074905248427058e+02;1;0
1.880749022825582699e+02;0;1
-1.536818073704817493e+02;0;1
4.998454780139080071e+02;1;0
4.437235673280533774e+02;0;1
-6.851695888002140578e+01;0;1
2.569229708049067540e+02;0;1
-2.234758099140950094e+01;1;0
4.338609147646681663e+01;0;1
4.083168812302038759e+02;1;1
-1.358123142193450690e+02;0;1
-4.050559549127387982e+01;1;0
3.937648010209154847e+01;0;1
-3.308155080396331869e+02;0;1
4.991637535042735863e+02;1;1
-3.441110761663546214e+01;1;0
4.757153947924034583e+02;1;0
5.195141253967495913e+02;1;0
-1.776224264709727549e+02;1;0
-1.131005077628096274e+02;0;1
-1.781310342823989004e+02;1;0
2.597856081008393971e+02;0;1
6.718948012723934937e+01;0;1
4.537013514148543436e+02;1;0
-2.212293661385263022e+02;1;1
1.509516763024721797e+02;1;0
1.346178593691547007e+02;1;1
3.126163352586285100e+02;1;0
-3.591813878235006996e+02;1;1
-3.509688250503152744e+02;0;1
-1.299192132136707301e+02;0;1
4.189217511990542562e+02;0;1
-3.523239579640353440e+02;0;1
2.722971294031412981e+01;0;1
4.744373178522958767e+01;1;0
-3.339853524248123335e+02;1;1
-3.234290224045541891e+02;0;1
1.039454765640384011e+02;0;1
-2.176181507326365647e+02;1;1
2.964898022114040259e+02;1;0
-1.753236340295775619e+02;0;1
3.791182731331768423e+02;1;1
1.215980458067550387e+02;1;0
4.963591627981526955e+01;0;1
2.499738486204568630e+02;0;1
-3.435693778238905907e+02;0;1
1.571719917817640066e+02;0;1
3.348036188577130474e+02;1;0
-2.922998327303089354e+02;0;1
-3.137392535435093350e+02;0;1
3.992793622872916330e+02;1;1
9.435203018014507848e+01;1;0
-2.263747413949198517e+02;1;0
4.363574950631636398e+02;1;1
-6.280164712146655859e+01;1;0
-1.895166362061191876e+02;1;0
-5.380569181921784150e+01;0;1
4.191866969330503707e+02;0;1
3.629934104163502440e+01;0;1
4.519255784035219676e+02;0;1
3.658051136647333692e+02;0;1
2.161771294563747574e+02;1;0
3.266605827119354188e+01;0;1
-1.978435883200239118e+02;1;0
2.066640792937402011e+02;0;1
1.277564917461657785e+02;1;0
4.712974170039569799e+02;0;1
-2.992863343794024900e+02;0;1
1.765338295586440154e+02;0;1
9.106682776941430291e+01;1;0
-1.634358488030373451e+02;1;0
3.757922980595272975e+02;0;1
4.263209333864680275e+02;0;1
-3.494448926830250457e+02;1;0
-2.164201603622298080e+02;1;1
5.322674264755682998e+02;0;1
7.720633147521540707e+01;1;0
4.910201981803298850e+02;1;0
1.732779062953426887e+02;1;0
3.852798016285514677e+02;1;0
2.179623330019597631e+02;0;1
-1.181138605710165734e+01;1;0
9.946349905927391433e+01;1;0
3.524070477211963635e+02;0;1
4.830039739795254405e+01;0;1
4.308825230446218484e+02;0;1
1.598623408195104503e+02;1;0
-2.551788040926510917e+02;0;1
-2.591164446820532135e+02;1;0
1.385947204128808892e+02;1;0
3.960248014936788081e+02;1;1
-1.262775996944374697e+02;0;1
1.814808243939517354e+02;0;1
-2.682050010152678965e+02;1;0
-2.207346879995064626e+02;1;0
4.444719857458434831e+02;1;0
-2.832397848081861866e+02;1;0
-2.817992429481321324e+02;0;1
-3.585737475934468534e+02;1;1
7.210230235622191231e+01;1;0
-5.640102186748215729e+01;1;0
2.606140732612172997e+02;0;1
-2.074220312891431774e+02;1;0
-1.256668688712097151e+02;1;1
4.188198391825989120e+02;0;1
3.939200832044934941e+02;0;1
4.125279172810505770e+02;0;1
4.605778520156507625e+02;1;0
4.612395388092704707e+02;1;0
