alpha;X;Y
39.5;0;1
99.9;1;0
152.1;1;0
30.1;0;1
9.3;0;1
143.8;1;0
91.6;1;0
71.4;1;0
55.7;1;0
35.9;0;1
173.3;0;1
58.4;0;1
41.7;0;1
43.1;0;1
86.6;1;0
55.8;0;1
161.6;1;0
59.1;0;1
63.6;0;1
0.6;0;1
171.2;0;1
99.5;1;0
37.0;0;1
120.8;1;0
123.5;1;0
50.3;0;1
42.0;0;1
177.1;1;0
169.4;1;0
178.6;0;1
45.8;0;1
151.3;0;1
30.0;0;1
4.6;0;1
159.7;1;0
107.1;1;0
118.8;1;0
66.3;1;0
167.4;0;1
97.4;1;0
26.9;0;1
109.3;1;0
164.8;1;0
91.0;1;0
100.6;1;0
174.8;0;1
176.2;0;1
73.7;0;1
173.3;0;1
13.3;0;1
122.9;1;0
47.9;1;0
18.7;0;1
120.0;1;0
175.0;0;1
56.0;1;0
45.8;0;1
130.7;1;0
163.3;0;1
148.4;1;0
139.4;1;0
42.2;0;1
111.7;1;0
91.0;1;0
50.7;0;1
103.2;1;0
122.4;1;0
135.2;1;0
23.7;0;1
45.1;0;1
131.3;1;0
45.6;0;1
34.7;0;1
97.6;1;0
147.7;1;0
88.3;0;1
154.5;0;1
69.4;0;1
103.5;1;0
112.4;1;0
134.8;1;0
135.1;1;0
37.7;0;1
122.2;1;0
53.0;0;1
168.3;1;0
48.8;0;1
81.5;0;1
171.0;0;1
91.2;1;0
162.0;0;1
112.8;1;0
91.7;1;0
10.5;0;1
117.8;1;0
176.0;0;1
51.1;0;1
124.2;1;0
121.4;1;0
21.2;0;1
133.4;1;0
175.1;1;0
98.9;1;0
5.9;0;1
31.2;0;1
143.6;1;0
31.1;0;1
128.8;1;0
91.1;1;0
40.0;0;1
48.4;0;1
33.8;0;1
101.9;1;0
76.6;1;0
72.3;0;1
107.1;1;0
142.5;1;0
59.6;0;1
129.8;1;0
171.6;0;1
38.6;0;1
1.5;0;1
44.6;0;1
3.0;0;1
124.6;1;0
57.3;0;1
44.6;0;1
166.9;1;0
105.2;1;0
107.6;1;0
142.2;1;0
35.2;0;1
94.2;1;0
131.9;1;0
91.9;1;0
141.3;1;0
163.1;0;1
37.2;0;1
55.8;0;1
117.5;1;0
120.5;1;0
119.3;1;0
132.4;1;0
46.1;0;1
101.4;0;1
142.1;0;1
174.0;0;1
149.2;1;0
118.7;1;0
122.0;1;0
98.5;1;0
128.7;1;0
17.3;0;1
33.1;0;1
25.6;0;1
140.4;1;0
114.5;1;0
17.4;0;1
62.2;0;1
86.9;1;0
101.4;1;0
27.7;0;1
160.0;0;1
78.6;1;0
159.2;1;0
133.6;1;0
27.0;0;1
59.1;0;1
160.4;1;0
95.9;1;0
61.9;0;1
6.5;0;1
15.6;0;1
167.8;1;0
107.6;1;0
134.5;1;0
11.4;1;0
90.9;1;0
170.3;0;1
27.8;0;1
133.2;1;0
30.5;0;1
6.4;0;1
81.1;0;1
16.0;0;1
145.8;1;0
159.5;1;0
61.9;0;1
101.3;1;0
132.1;1;0
78.7;1;0
127.2;1;0
165.3;0;1
160.1;0;1
138.6;1;0
94.8;1;0
95.9;1;0
33.3;0;1
23.7;0;1
106.6;1;0
53.4;0;1
172.9;0;1
145.2;0;1
167.7;0;1
168.5;1;0
140.0;1;0
158.0;0;1
77.7;0;1
71.3;1;0
151.7;0;1
20.4;0;1
172.6;1;0
155.5;1;0
141.6;1;0
26.6;0;1
6.5;0;1
40.9;0;1
124.1;1;0
172.5;0;1
114.3;1;0
101.8;0;1
96.4;1;0
26.8;0;1
76.6;1;0
88.3;1;0
76.0;0;1
99.9;1;0
163.9;0;1
159.8;1;0
94.5;1;0
88.8;0;1
134.6;1;0
36.8;0;1
3.3;0;1
48.2;0;1
158.2;1;0
37.5;0;1
110.5;1;0
53.1;0;1
64.4;0;1
148.4;0;1
15.6;0;1
24.7;0;1
80.0;0;1
34.3;0;1
134.7;1;0
35.3;0;1
85.8;1;0
62.7;1;0
72.8;0;1
74.8;0;1
78.7;1;0
51.2;0;1
143.8;1;0
79.8;0;1
39.1;0;1
141.9;1;0
176.0;1;0
132.8;1;0
66.2;0;1
74.4;0;1
75.4;0;1
3.5;0;1
33.8;0;1
27.0;0;1
81.0;1;0
18.0;0;1
161.2;0;1
15.3;0;1
54.7;0;1
78.7;0;1
66.7;0;1
166.1;1;0
97.6;1;0
103.0;1;0
15.1;0;1
97.1;0;1
145.7;0;1
122.9;1;0
80.3;1;0
23.3;0;1
28.2;0;1
64.9;1;0
88.2;1;0
142.5;1;0
42.1;1;0
73.2;0;1
82.5;1;0
2.3;0;1
32.7;0;1
42.6;0;1
91.7;0;1
19.4;0;1
13.1;0;1
33.5;0;1
7.8;0;1
109.3;1;0
47.9;0;1
29.8;0;1
140.9;1;0
137.5;1;0
38.4;0;1
41.3;0;1
109.8;1;0
82.7;1;0
151.8;1;0
36.8;0;1
62.8;1;0
136.7;1;0
168.2;0;1
79.9;0;1
134.9;1;0
36.9;0;1
40.5;0;1
126.3;1;0
93.5;1;0
20.7;0;1
133.2;1;0
85.3;0;1
147.2;0;1
32.9;0;1
73.8;1;0
108.0;1;0
81.7;1;0
31.0;0;1
22.5;0;1
47.5;0;1
127.0;1;0
16.7;0;1
100.4;0;1
171.1;0;1
31.1;0;1
134.2;1;0
160.7;0;1
77.8;1;0
113.7;1;0
150.1;1;0
17.1;0;1
6.9;0;1
62.3;0;1
161.3;0;1
0.8;0;1
57.0;1;0
11.1;1;0
46.3;0;1
80.4;1;0
17.0;0;1
149.5;1;0
90.6;0;1
139.1;1;0
7.8;0;1
8.1;0;1
161.5;0;1
71.9;0;1
145.6;0;1
177.5;0;1
6.9;0;1
133.3;1;0
164.2;0;1
135.9;1;0
24.9;0;1
150.5;1;0
61.6;0;1
145.6;1;0
82.6;1;0
18.0;0;1
128.4;1;0
146.6;0;1
168.6;1;0
152.8;1;0
151.6;1;0
148.0;1;0
90.5;1;0
98.8;0;1
18.1;0;1
94.5;1;0
61.9;1;0
121.3;1;0
40.1;0;1
173.3;0;1
94.5;1;0
91.6;1;0
57.1;0;1
100.7;1;0
169.4;0;1
22.8;0;1
22.8;0;1
18.0;0;1
14.8;0;1
172.2;0;1
35.9;0;1
81.2;1;0
114.9;1;0
147.6;1;0
142.0;1;0
78.2;1;0
83.9;0;1
9.6;1;0
119.3;1;0
71.5;1;0
69.9;1;0
137.1;1;0
80.0;1;0
25.1;0;1
146.1;1;0
78.1;1;0
86.6;1;0
168.4;1;0
93.2;1;0
103.8;1;0
118.0;1;0
83.4;1;0
44.7;0;1
5.0;0;1
151.7;0;1
123.7;1;0
15.9;0;1
37.6;0;1
130.4;1;0
148.1;1;0
53.3;0;1
52.5;0;1
37.2;0;1
112.4;1;0
42.5;0;1
61.7;0;1
5.2;0;1
8.6;0;1
11.5;0;1
30.7;0;1
108.8;1;0
64.3;0;1
49.2;0;1
18.4;0;1
19.7;0;1
103.7;0;1
169.9;1;0
102.2;1;0
88.0;1;0
84.6;1;0
127.1;1;0
171.8;0;1
147.5;1;0
108.1;1;0
87.8;1;0
37.0;0;1
68.5;1;0
174.7;1;0
7.6;0;1
83.4;1;0
124.0;1;0
163.0;1;0
13.2;0;1
44.7;0;1
83.3;0;1
111.3;1;0
121.0;1;0
69.2;0;1
160.7;1;0
23.2;0;1
34.0;0;1
89.8;0;1
49.3;0;1
30.2;0;1
54.3;0;1
65.4;0;1
45.3;0;1
60.2;0;1
22.3;0;1
47.1;0;1
121.8;1;0
21.9;0;1
175.3;0;1
13.3;1;0
148.5;0;1
14.0;0;1
74.1;1;0
144.3;1;0
132.5;1;0
179.9;0;1
75.7;1;0
37.9;0;1
168.3;1;0
120.9;1;0
35.2;1;0
27.3;0;1
114.8;1;0
33.7;0;1
35.2;0;1
93.6;1;0
107.2;1;0
155.1;1;0
159.5;1;0
86.4;0;1
116.0;1;0
48.4;0;1
134.8;1;0
56.6;1;0
79.8;0;1
55.6;0;1
151.3;1;0
80.0;0;1
14.7;0;1
60.5;0;1
174.9;1;0
86.0;1;0
100.1;1;0
168.2;0;1
7.6;0;1
12.1;0;1
55.3;1;0
50.3;0;1
31.5;0;1
59.0;0;1
73.9;1;0
82.0;0;1
146.4;1;0
57.2;0;1
142.9;1;0
170.2;1;0
70.2;1;0
143.9;1;0
174.6;0;1
98.4;1;0
171.5;0;1
132.7;1;0
66.7;1;0
136.4;1;0
173.7;1;0
21.4;0;1
36.3;0;1
179.7;0;1
88.7;1;0
0.8;0;1
138.5;0;1
68.0;0;1
74.4;0;1
1.3;0;1
121.0;1;0
3.2;0;1
136.1;1;0
23.2;0;1
138.0;1;0
161.8;0;1
79.7;1;0
57.1;1;0
68.1;1;0
115.5;1;0
90.0;1;0
126.9;1;0
7.5;0;1
16.8;0;1
168.0;0;1
98.3;1;0
20.6;0;1
91.0;0;1
1.9;0;1
145.6;1;0
28.0;0;1
118.6;1;0
106.0;1;0
129.7;1;0
38.1;0;1
170.1;1;0
39.1;0;1
129.6;1;0
4.4;0;1
19.0;0;1
33.1;0;1
102.5;1;0
34.0;0;1
73.8;0;1
97.4;1;0
15.5;0;1
78.4;0;1
53.6;0;1
29.9;0;1
135.3;1;0
77.3;0;1
92.1;1;0
58.7;0;1
110.3;1;0
32.0;0;1
50.2;0;1
8.6;0;1
10.9;0;1
112.4;1;0
169.6;1;0
83.0;1;0
55.1;0;1
139.6;1;0
118.7;1;0
158.4;1;0
138.3;1;0
9.6;0;1
109.0;1;0
116.3;1;0
64.3;0;1
142.6;1;0
41.4;0;1
57.9;1;0
47.8;0;1
73.4;0;1
38.3;0;1
84.5;1;0
18.2;0;1
20.1;0;1
176.0;0;1
70.5;0;1
161.8;1;0
95.2;1;0
65.2;0;1
28.0;0;1
104.0;1;0
136.4;1;0
99.6;1;0
78.7;1;0
144.1;1;0
144.7;0;1
137.2;1;0
113.8;1;0
12.6;0;1
22.7;0;1
86.8;0;1
63.9;0;1
154.5;1;0
90.5;0;1
155.6;0;1
0.5;0;1
96.8;1;0
176.9;1;0
87.5;1;0
137.5;1;0
156.5;1;0
57.1;0;1
42.3;0;1
168.9;0;1
1.5;0;1
137.2;1;0
166.0;0;1
57.4;0;1
68.8;0;1
128.1;1;0
4.6;0;1
68.3;0;1
135.5;1;0
97.0;1;0
31.4;0;1
77.9;1;0
35.9;0;1
144.7;0;1
92.5;0;1
57.5;0;1
10.3;0;1
2.3;1;0
69.9;0;1
20.9;0;1
108.2;1;0
12.4;0;1
168.1;1;0
145.7;1;0
71.3;1;0
33.2;0;1
123.7;1;0
12.6;0;1
111.3;1;0
122.7;1;0
68.2;1;0
108.3;1;0
130.5;1;0
85.9;1;0
165.7;1;0
39.1;0;1
116.3;1;0
161.4;1;0
161.1;1;0
115.3;1;0
88.5;1;0
72.0;0;1
48.8;0;1
27.8;0;1
33.5;0;1
27.5;0;1
71.3;0;1
59.3;0;1
105.3;1;0
63.5;1;0
73.6;0;1
3.5;1;0
99.6;1;0
99.7;1;0
65.9;1;0
145.7;1;0
33.2;0;1
124.4;1;0
76.2;0;1
36.9;0;1
59.3;0;1
144.2;0;1
76.8;0;1
93.0;1;0
44.7;0;1
164.3;0;1
89.7;1;0
53.6;0;1
30.2;0;1
162.9;1;0
31.3;0;1
165.2;1;0
62.0;0;1
14.9;0;1
12.4;1;0
143.4;1;0
5.6;0;1
75.3;1;0
48.4;0;1
79.4;1;0
108.5;1;0
68.9;0;1
99.8;1;0
69.6;0;1
110.2;1;0
126.3;1;0
118.9;1;0
156.2;0;1
13.4;0;1
126.0;1;0
176.5;0;1
57.4;0;1
155.7;1;0
93.5;1;0
133.9;1;0
87.6;1;0
47.2;0;1
27.1;0;1
6.7;0;1
82.8;1;0
149.3;1;0
82.4;0;1
61.5;1;0
26.1;0;1
119.2;1;0
1.7;0;1
127.8;1;0
36.5;0;1
85.8;1;0
72.5;0;1
123.6;1;0
65.8;1;0
74.0;0;1
147.5;1;0
76.1;1;0
65.2;0;1
177.0;0;1
45.2;1;0
148.9;1;0
165.4;1;0
122.3;1;0
178.0;0;1
121.0;1;0
39.2;0;1
170.9;0;1
13.7;0;1
179.4;0;1
179.0;0;1
36.4;0;1
46.1;0;1
99.9;0;1
48.0;0;1
118.1;1;0
19.6;0;1
88.6;1;0
165.4;0;1
54.0;0;1
157.1;1;0
156.2;1;0
41.1;0;1
132.5;0;1
85.0;1;0
156.1;1;0
20.1;0;1
95.3;1;0
123.1;1;0
92.5;1;0
136.7;1;0
85.4;0;1
130.2;1;0
129.2;1;0
125.9;1;0
111.8;1;0
136.7;1;0
149.7;1;0
48.2;0;1
69.9;0;1
25.2;0;1
161.3;1;0
135.2;1;0
34.8;0;1
87.0;0;1
114.5;1;0
75.8;1;0
81.4;0;1
175.4;0;1
54.5;0;1
28.5;0;1
122.1;1;0
129.9;1;0
39.2;0;1
68.5;1;0
106.8;1;0
117.8;1;0
41.5;0;1
83.4;1;0
69.3;0;1
86.8;1;0
17.5;0;1
126.0;1;0
163.2;1;0
111.2;1;0
23.0;0;1
131.1;1;0
30.4;0;1
117.1;1;0
23.0;0;1
148.0;0;1
171.1;0;1
146.4;1;0
177.0;0;1
48.1;0;1
67.9;1;0
123.6;1;0
127.5;1;0
31.6;0;1
126.7;1;0
103.3;1;0
47.4;0;1
135.2;1;0
103.3;1;0
177.7;1;0
39.2;0;1
10.7;0;1
63.0;0;1
115.0;1;0
160.1;1;0
168.2;1;0
88.1;1;0
25.8;0;1
28.7;0;1
57.6;0;1
157.6;0;1
19.4;0;1
150.8;0;1
125.4;1;0
166.9;0;1
78.0;1;0
52.0;0;1
148.4;1;0
30.8;0;1
124.7;1;0
126.5;1;0
37.2;0;1
135.2;1;0
31.4;0;1
10.8;0;1
58.2;0;1
29.6;0;1
101.4;1;0
116.9;1;0
57.9;0;1
51.7;0;1
148.1;1;0
91.6;1;0
149.6;1;0
60.2;0;1
175.3;0;1
136.9;1;0
109.6;1;0
98.2;1;0
179.6;0;1
112.3;1;0
53.3;0;1
171.6;0;1
54.1;1;0
175.9;0;1
100.9;1;0
3.9;0;1
76.4;1;0
10.2;0;1
164.9;1;0
134.5;1;0
96.3;1;0
70.7;1;0
5.9;0;1
118.8;1;0
42.1;0;1
68.1;0;1
100.4;1;0
113.9;1;0
21.1;0;1
131.4;1;0
150.6;0;1
14.1;0;1
124.4;1;0
136.8;1;0
57.7;0;1
160.3;0;1
64.5;1;0
74.2;1;0
124.8;1;0
135.9;1;0
136.2;1;0
10.8;0;1
21.2;0;1
132.4;1;0
44.6;1;0
56.7;1;0
97.9;1;0
135.8;1;0
117.8;1;0
56.7;0;1
112.4;1;0
132.5;1;0
118.7;1;0
24.6;0;1
78.0;0;1
2.2;0;1
5.1;0;1
32.4;0;1
91.5;1;0
49.9;0;1
127.6;1;0
29.1;0;1
112.4;1;0
108.9;1;0
137.5;1;0
86.9;1;0
152.3;1;0
89.1;1;0
125.4;1;0
57.8;0;1
113.6;1;0
88.6;0;1
106.2;1;0
19.4;0;1
178.1;1;0
118.8;1;0
102.8;0;1
175.4;1;0
35.8;0;1
21.6;0;1
35.8;0;1
135.2;1;0
108.6;1;0
167.4;0;1
24.8;0;1
48.7;0;1
99.4;1;0
12.5;0;1
48.0;0;1
151.4;1;0
14.7;0;1
144.8;1;0
167.5;0;1
96.7;1;0
175.5;0;1
4.7;1;0
89.8;1;0
117.3;1;0
49.5;0;1
114.5;1;0
41.6;0;1
152.1;1;0
96.9;1;0
68.2;0;1
168.0;0;1
172.4;0;1
168.5;0;1
13.0;0;1
40.0;0;1
119.3;1;0
67.6;0;1
17.9;0;1
39.6;0;1
134.4;1;0
78.2;0;1
27.2;0;1
156.0;1;0
164.2;0;1
58.6;0;1
139.0;1;0
20.7;0;1
73.1;0;1
55.9;1;0
135.9;1;0
31.8;0;1
33.3;0;1
127.4;1;0
111.1;1;0
34.9;0;1
116.6;1;0
55.3;0;1
148.2;0;1
47.9;0;1
176.3;0;1
103.4;1;0
10.6;1;0
177.4;0;1
57.5;1;0
107.2;1;0
112.3;0;1
78.3;1;0
43.6;0;1
34.2;0;1
160.5;1;0
93.4;0;1
170.6;0;1
121.7;1;0
161.6;1;0
39.5;0;1
16.2;0;1
167.7;1;0
11.7;0;1
166.6;0;1
111.9;1;0
60.0;0;1
79.5;0;1
9.3;0;1
172.5;0;1
99.5;1;0
147.1;1;0
156.7;1;0
156.7;1;0
38.7;1;0
97.4;1;0
79.0;1;0
148.4;0;1
139.8;1;0
124.9;1;0
159.5;1;0
137.0;1;0
70.2;0;1
141.0;1;0
26.6;0;1
17.1;0;1
36.2;0;1
101.5;1;0
156.3;0;1
102.7;1;0
46.7;0;1
25.3;0;1
160.4;1;0
140.0;1;0
168.2;1;0
79.2;1;0
153.2;1;0
159.9;1;0
34.7;0;1
13.2;0;1
4.7;1;0
97.6;1;0
139.5;1;0
169.3;0;1
87.0;1;0
106.4;1;0
19.9;0;1
2.0;0;1
72.7;0;1
123.2;1;0
135.3;1;0
99.4;1;0
62.6;0;1
54.8;0;1
12.6;0;1
163.1;0;1
36.2;0;1
103.7;1;0
110.7;1;0
133.3;1;0
124.6;1;0
111.9;1;0
48.8;0;1
123.3;1;0
87.7;0;1
103.3;1;0
29.9;0;1
2.9;0;1
88.6;0;1
173.3;1;0
69.6;1;0
77.9;0;1
175.5;0;1
24.5;0;1
95.6;1;0
162.1;0;1
92.0;1;0
16.0;0;1
110.8;1;0
67.9;0;1
150.0;1;0
40.1;1;0
176.0;0;1
111.1;1;0
91.7;1;0
141.6;1;0
122.1;1;0
149.0;1;0
122.5;1;0
88.8;1;0
171.8;0;1
95.4;0;1
69.3;0;1
98.3;1;0
105.1;1;0
124.6;1;0
145.6;1;0
22.5;0;1
158.7;1;0
97.0;1;0
116.9;1;0
76.2;1;0
74.6;0;1
116.5;1;0
70.5;0;1
105.9;1;0
52.7;0;1
178.9;0;1
96.6;0;1
53.6;1;0
122.0;1;0
50.6;1;0
152.4;0;1
128.0;1;0
32.3;0;1
43.6;0;1
81.4;1;0
119.3;1;0
122.0;1;0
92.4;1;0
155.2;0;1
154.7;1;0
41.0;0;1
5.5;0;1
14.3;0;1
141.2;0;1
74.0;1;0
64.9;0;1
39.5;0;1
101.1;1;0
51.5;0;1
102.7;1;0
77.5;0;1
1.1;0;1
23.1;0;1
109.6;1;0
28.9;0;1
104.7;1;0
48.3;0;1
51.8;0;1
107.4;1;0
18.4;0;1
174.0;0;1
110.3;1;0
84.2;1;0
12.7;0;1
4.6;0;1
12.4;0;1
72.1;1;0
7.3;0;1
59.9;1;0
150.4;1;0
145.4;1;0
29.1;0;1
21.3;0;1
156.1;1;0
58.4;0;1
43.6;0;1
57.1;0;1
115.6;1;0
85.4;1;0
50.6;0;1
2.8;1;0
157.0;0;1
94.0;0;1
132.6;1;0
165.7;1;0
86.9;1;0
101.6;1;0
100.8;1;0
167.8;1;0
40.9;0;1
8.3;0;1
166.1;0;1
85.4;1;0
151.2;1;0
134.7;1;0
93.7;1;0
65.1;0;1
120.8;1;0
40.9;0;1
92.0;1;0
93.0;1;0
58.0;0;1
112.8;1;0
18.0;0;1
70.0;0;1
179.0;0;1
169.3;0;1
84.9;0;1
136.8;1;0
157.0;1;0
176.3;1;0
150.9;0;1
164.0;0;1
78.2;0;1
29.6;0;1
96.9;1;0
77.8;1;0
150.2;1;0
43.2;0;1
167.2;1;0
64.5;0;1
145.9;1;0
133.2;1;0
21.2;0;1
1.3;0;1
151.2;0;1
62.9;0;1
28.7;0;1
49.9;0;1
108.1;1;0
169.9;1;0
56.0;1;0
97.6;1;0
76.1;1;0
124.3;1;0
117.9;1;0
51.0;1;0
116.3;1;0
5.6;0;1
62.3;0;1
125.6;1;0
17.4;0;1
10.0;1;0
75.1;1;0
179.6;0;1
109.3;1;0
74.7;1;0
106.7;1;0
126.9;1;0
169.1;1;0
170.1;1;0
134.8;1;0
90.7;0;1
29.7;0;1
22.2;0;1
13.7;0;1
48.9;0;1
88.9;0;1
55.9;0;1
33.7;0;1
144.1;1;0
61.5;1;0
41.8;0;1
10.2;0;1
18.3;0;1
174.9;0;1
34.2;0;1
52.7;1;0
151.5;1;0
123.1;1;0
43.8;0;1
84.2;0;1
50.7;0;1
80.4;1;0
113.8;1;0
174.4;0;1
61.1;0;1
175.3;1;0
11.6;0;1
57.9;0;1
68.8;1;0
38.0;0;1
2.2;0;1
167.9;0;1
149.6;1;0
15.3;0;1
81.2;0;1
85.6;1;0
103.8;1;0
67.5;1;0
63.6;0;1
17.6;0;1
38.0;0;1
42.5;0;1
179.9;0;1
59.1;0;1
79.9;1;0
60.4;0;1
102.2;1;0
52.0;0;1
71.5;1;0
132.7;1;0
114.6;1;0
103.0;1;0
88.4;1;0
136.5;1;0
145.1;1;0
105.0;1;0
113.2;1;0
45.3;0;1
117.2;1;0
136.1;1;0
13.5;0;1
25.6;0;1
116.0;1;0
152.4;1;0
17.3;0;1
84.7;0;1
156.9;1;0
66.7;1;0
96.9;1;0
36.1;0;1
125.2;1;0
135.9;1;0
36.8;0;1
161.3;1;0
154.2;1;0
1.9;0;1
175.8;0;1
53.9;0;1
81.3;0;1
31.2;0;1
136.6;0;1
136.6;1;0
157.0;0;1
100.0;1;0
109.8;1;0
27.9;0;1
93.5;1;0
56.6;0;1
61.6;0;1
100.4;1;0
69.1;0;1
144.3;1;0
24.3;0;1
79.4;0;1
162.6;1;0
49.2;0;1
66.4;0;1
43.2;0;1
91.2;0;1
16.5;0;1
87.3;1;0
67.0;1;0
62.0;0;1
155.0;1;0
92.3;1;0
112.1;1;0
41.8;0;1
90.8;1;0
128.3;1;0
170.7;0;1
136.5;1;0
32.0;0;1
145.1;1;0
74.5;1;0
178.9;1;0
39.0;0;1
128.3;1;0
102.5;1;0
93.3;1;0
65.1;1;0
134.7;1;0
85.9;1;0
177.2;0;1
90.3;1;0
30.6;0;1
91.7;1;0
71.7;1;0
105.4;1;0
72.0;1;0
0.3;1;0
125.7;1;0
52.6;0;1
80.9;1;0
100.2;1;0
12.2;0;1
64.5;1;0
8.7;0;1
96.5;1;0
64.3;0;1
58.3;0;1
10.6;0;1
123.0;1;0
29.5;0;1
49.8;0;1
9.6;1;0
156.9;1;0
50.3;1;0
93.1;1;0
156.8;0;1
137.8;1;0
176.8;1;0
61.1;1;0
118.3;1;0
53.8;0;1
67.6;0;1
132.6;1;0
86.7;1;0
38.4;0;1
166.6;1;0
141.2;1;0
136.2;1;0
117.5;1;0
49.1;0;1
163.9;1;0
91.1;1;0
88.6;1;0
78.0;1;0
26.0;0;1
179.9;0;1
61.1;1;0
170.0;0;1
117.1;1;0
124.4;1;0
1.4;0;1
120.4;1;0
132.0;1;0
178.8;1;0
122.0;1;0
149.6;1;0
44.6;0;1
0.3;0;1
109.7;1;0
113.9;1;0
13.6;1;0
38.3;0;1
112.0;1;0
158.3;1;0
57.7;0;1
116.1;1;0
140.5;1;0
176.0;1;0
69.5;1;0
66.3;0;1
121.4;1;0
102.2;1;0
109.0;1;0
169.4;0;1
156.2;0;1
133.7;1;0
145.2;1;0
131.6;1;0
150.9;1;0
49.1;0;1
82.2;1;0
137.8;1;0
50.5;0;1
118.5;1;0
87.9;0;1
111.6;1;0
55.1;0;1
147.7;1;0
149.7;1;0
165.1;1;0
36.7;1;0
111.6;1;0
84.9;0;1
67.4;0;1
146.7;1;0
11.2;0;1
141.1;1;0
82.8;1;0
90.8;1;0
139.0;1;0
146.2;1;0
164.6;0;1
42.8;0;1
164.5;0;1
99.0;1;0
129.7;1;0
158.2;0;1
112.2;1;0
55.2;1;0
78.3;0;1
124.0;1;0
151.4;1;0
101.3;1;0
48.0;0;1
91.6;1;0
1.1;0;1
156.0;0;1
105.9;1;0
16.3;0;1
112.9;1;0
41.0;0;1
15.8;0;1
47.2;0;1
103.0;1;0
165.8;0;1
73.8;0;1
170.8;1;0
132.4;1;0
38.3;0;1
135.8;1;0
23.4;0;1
152.5;0;1
100.1;1;0
173.9;0;1
152.3;1;0
44.4;1;0
59.7;1;0
23.2;0;1
103.1;1;0
24.9;0;1
46.4;0;1
134.9;1;0
149.1;0;1
112.1;0;1
71.3;0;1
60.5;0;1
135.2;1;0
120.1;1;0
163.3;0;1
18.5;0;1
45.6;0;1
99.5;1;0
99.3;1;0
129.2;1;0
151.7;0;1
53.2;0;1
154.9;0;1
41.8;0;1
119.6;1;0
57.0;0;1
103.9;1;0
111.8;1;0
5.3;0;1
99.0;1;0
43.5;0;1
124.4;1;0
93.2;1;0
3.9;1;0
120.9;1;0
44.6;0;1
31.2;0;1
36.7;0;1
25.1;0;1
16.0;0;1
167.6;0;1
85.7;1;0
113.5;1;0
87.7;1;0
172.8;1;0
133.7;1;0
177.7;0;1
36.1;0;1
125.7;1;0
132.6;1;0
4.8;0;1
11.6;0;1
160.4;1;0
32.7;0;1
86.5;0;1
113.7;1;0
15.6;0;1
131.9;1;0
172.4;0;1
100.8;1;0
14.1;0;1
154.2;0;1
89.4;1;0
3.9;0;1
127.7;1;0
28.4;0;1
178.5;0;1
142.2;1;0
3.5;0;1
89.9;0;1
105.8;1;0
79.9;0;1
129.9;1;0
92.3;1;0
112.3;1;0
8.7;0;1
107.4;1;0
34.6;0;1
112.5;1;0
19.2;0;1
8.2;0;1
4.3;1;0
74.7;0;1
169.0;0;1
143.1;1;0
46.1;0;1
78.2;1;0
169.0;0;1
85.9;1;0
168.5;1;0
141.3;1;0
46.0;1;0
115.0;1;0
104.3;1;0
146.2;0;1
83.0;0;1
31.7;0;1
164.9;0;1
86.0;1;0
165.1;0;1
79.9;0;1
111.7;1;0
178.9;0;1
74.6;0;1
117.6;1;0
135.2;1;0
76.2;1;0
32.7;0;1
13.1;0;1
50.4;0;1
94.7;1;0
78.2;1;0
163.5;1;0
48.2;0;1
111.2;1;0
165.2;1;0
171.2;0;1
29.8;0;1
126.4;1;0
52.4;0;1
74.9;1;0
88.8;1;0
53.6;0;1
143.8;1;0
167.9;0;1
117.3;1;0
108.2;1;0
38.2;0;1
2.8;1;0
76.5;0;1
142.8;1;0
111.9;1;0
173.2;0;1
157.7;0;1
58.2;0;1
139.3;1;0
7.2;1;0
152.3;1;0
70.4;0;1
114.7;1;0
37.5;0;1
173.8;1;0
2.1;0;1
112.9;1;0
165.0;1;0
101.0;1;0
23.7;0;1
56.5;0;1
77.4;0;1
90.5;0;1
21.3;0;1
25.1;0;1
32.8;0;1
7.5;1;0
175.7;0;1
92.4;0;1
123.7;1;0
24.6;0;1
170.2;1;0
45.8;0;1
85.1;0;1
92.7;1;0
88.8;1;0
98.4;0;1
115.6;1;0
91.1;1;0
120.6;1;0
142.2;1;0
123.3;1;0
55.7;0;1
128.7;1;0
82.8;0;1
87.0;1;0
161.6;0;1
69.6;1;0
9.8;0;1
120.3;1;0
23.5;0;1
36.6;0;1
55.5;0;1
47.1;1;0
4.7;0;1
90.2;1;0
99.9;1;0
73.9;1;0
155.5;0;1
75.3;1;0
176.3;0;1
153.7;1;0
91.0;1;0
127.8;1;0
105.3;1;0
16.2;0;1
54.7;0;1
69.2;1;0
97.9;1;0
101.3;1;0
51.7;0;1
50.1;0;1
122.3;1;0
126.0;1;0
69.5;0;1
139.5;0;1
13.4;0;1
169.3;0;1
72.9;1;0
83.2;0;1
41.0;0;1
28.7;0;1
58.1;0;1
126.1;1;0
154.5;0;1
152.7;1;0
3.4;0;1
45.8;0;1
169.7;1;0
8.8;0;1
88.3;1;0
29.6;0;1
110.2;1;0
39.1;0;1
23.3;0;1
170.6;1;0
70.4;0;1
145.2;1;0
158.1;0;1
165.6;0;1
129.1;1;0
173.8;0;1
83.9;1;0
88.9;1;0
96.9;1;0
8.1;0;1
48.6;0;1
2.1;0;1
164.0;1;0
18.5;0;1
40.9;0;1
121.2;1;0
