alpha,X,Y
169.6,0,1
72.4,1,0
41.2,0,1
167.9,0,1
19.0,0,1
16.5,0,1
21.1,1,0
152.7,1,0
165.6,1,0
171.0,0,1
46.6,1,0
139.2,1,0
134.9,1,0
114.8,1,0
96.8,1,0
81.7,1,0
22.7,0,1
83.0,0,1
112.2,1,0
158.2,0,1
81.4,1,0
35.6,0,1
82.0,0,1
165.7,1,0
11.3,0,1
163.1,0,1
147.0,1,0
41.7,0,1
114.5,0,1
140.5,0,1
82.4,0,1
8.0,1,0
116.6,1,0
101.1,0,1
19.0,0,1
101.2,0,1
171.2,1,0
20.3,0,1
58.1,1,0
20.1,0,1
139.7,1,0
78.7,0,1
130.2,0,1
9.3,1,0
164.4,0,1
35.8,0,1
100.3,0,1
134.0,0,1
120.1,0,1
137.2,1,0
0.1,0,1
61.0,1,0
115.9,1,0
79.1,1,0
90.9,0,1
83.7,0,1
59.9,0,1
42.7,0,1
133.9,1,0
24.6,0,1
135.5,1,0
124.8,1,0
50.5,0,1
58.9,0,1
168.2,0,1
135.4,0,1
87.3,1,0
179.5,0,1
75.2,0,1
87.6,0,1
133.7,0,1
43.6,1,0
64.7,0,1
14.5,1,0
92.6,0,1
136.8,0,1
7.6,1,0
78.7,0,1
16.7,0,1
135.1,0,1
29.3,1,0
9.9,1,0
137.7,0,1
133.0,1,0
78.7,1,0
10.9,0,1
21.8,0,1
70.8,0,1
175.8,1,0
166.6,1,0
98.7,0,1
36.1,0,1
106.6,1,0
105.0,1,0
104.0,1,0
48.8,0,1
83.7,1,0
37.6,0,1
14.8,1,0
179.4,1,0
148.7,1,0
96.5,1,0
67.9,1,0
94.2,1,0
163.6,1,0
47.0,1,0
67.7,0,1
37.8,1,0
27.0,0,1
101.1,1,0
178.9,0,1
35.7,1,0
48.9,1,0
15.2,1,0
137.6,0,1
64.1,1,0
6.7,0,1
119.9,1,0
91.9,0,1
54.5,0,1
80.7,1,0
147.8,0,1
153.6,0,1
36.0,1,0
28.8,0,1
175.5,1,0
135.1,1,0
45.4,1,0
124.4,0,1
17.0,0,1
6.5,1,0
7.1,1,0
13.9,1,0
72.6,0,1
12.1,0,1
97.7,1,0
117.4,1,0
0.8,0,1
36.7,1,0
144.5,1,0
71.8,1,0
142.6,0,1
38.7,0,1
70.6,1,0
43.6,1,0
140.1,1,0
29.1,0,1
14.5,0,1
156.9,0,1
149.8,0,1
34.5,0,1
126.0,1,0
28.1,0,1
26.4,1,0
19.5,0,1
152.8,1,0
176.4,1,0
93.6,1,0
170.8,0,1
67.5,0,1
168.9,0,1
168.6,0,1
95.7,1,0
14.4,0,1
8.7,1,0
162.8,1,0
99.1,1,0
36.8,0,1
63.2,1,0
86.9,1,0
82.8,0,1
121.8,1,0
147.9,0,1
119.8,0,1
93.2,1,0
123.1,1,0
139.3,0,1
65.9,0,1
82.2,0,1
144.3,0,1
83.1,1,0
122.5,1,0
152.4,1,0
152.1,1,0
26.8,0,1
117.0,1,0
0.6,1,0
164.4,1,0
81.3,1,0
174.8,1,0
46.3,1,0
74.7,0,1
102.8,1,0
3.3,0,1
107.4,0,1
49.3,0,1
122.0,1,0
123.0,1,0
32.8,0,1
94.4,0,1
175.8,0,1
178.2,0,1
136.2,1,0
171.4,0,1
171.2,1,0
82.1,0,1
169.0,1,0
135.3,1,0
155.2,1,0
92.8,1,0
3.8,1,0
83.8,1,0
16.4,0,1
57.4,1,0
41.9,1,0
130.9,0,1
55.0,1,0
120.9,1,0
162.8,1,0
52.1,1,0
23.4,1,0
147.7,0,1
130.1,0,1
64.4,1,0
172.2,1,0
128.4,1,0
19.4,1,0
137.0,1,0
103.7,0,1
14.1,1,0
93.1,1,0
46.3,1,0
27.1,1,0
93.1,0,1
66.2,1,0
44.2,0,1
143.6,1,0
27.8,1,0
33.5,1,0
106.8,1,0
40.4,0,1
85.4,0,1
35.2,1,0
125.4,1,0
89.5,1,0
63.3,1,0
86.6,0,1
121.9,0,1
83.9,0,1
166.9,1,0
42.4,0,1
132.4,1,0
81.4,1,0
74.6,1,0
74.9,0,1
116.7,0,1
108.6,0,1
145.0,0,1
125.2,1,0
74.7,0,1
44.1,1,0
41.7,0,1
108.9,1,0
162.7,1,0
13.2,0,1
155.3,1,0
109.3,1,0
19.9,0,1
40.3,1,0
76.0,1,0
168.4,0,1
51.5,0,1
20.4,0,1
167.6,0,1
3.9,0,1
111.5,1,0
173.0,1,0
24.3,1,0
122.3,0,1
84.7,1,0
108.9,0,1
54.1,0,1
129.6,0,1
163.7,1,0
111.5,1,0
45.8,1,0
156.8,1,0
31.5,0,1
168.9,1,0
126.8,1,0
15.1,0,1
159.5,1,0
98.2,1,0
79.9,0,1
23.5,0,1
124.9,0,1
76.7,1,0
115.3,0,1
97.8,1,0
168.3,1,0
65.3,0,1
72.0,0,1
94.3,0,1
84.9,0,1
133.7,1,0
139.9,1,0
34.3,1,0
57.4,0,1
103.5,0,1
156.7,0,1
100.5,0,1
133.7,1,0
9.6,0,1
52.3,1,0
63.7,0,1
172.0,0,1
89.4,0,1
30.2,0,1
170.5,0,1
28.6,0,1
150.0,0,1
169.0,0,1
154.9,0,1
160.7,1,0
65.1,0,1
109.6,0,1
169.4,0,1
123.2,1,0
126.6,0,1
36.8,1,0
49.7,1,0
1.6,1,0
105.3,1,0
61.1,1,0
88.6,1,0
80.4,1,0
123.1,0,1
84.8,1,0
1.2,0,1
147.5,1,0
26.0,1,0
91.3,0,1
149.8,1,0
94.0,0,1
45.1,0,1
0.3,1,0
149.2,1,0
168.2,0,1
59.0,1,0
161.7,1,0
132.0,0,1
39.8,1,0
47.3,0,1
33.5,1,0
105.5,1,0
91.3,1,0
39.7,0,1
115.0,0,1
80.8,1,0
40.7,0,1
68.5,0,1
171.7,0,1
149.5,1,0
124.0,0,1
41.9,1,0
77.3,1,0
18.8,0,1
165.5,1,0
1.8,1,0
0.1,0,1
155.8,1,0
40.7,0,1
158.3,0,1
172.9,0,1
151.1,1,0
84.7,1,0
147.6,0,1
149.7,1,0
66.1,1,0
33.6,1,0
2.9,0,1
146.5,1,0
31.5,1,0
153.8,1,0
52.0,0,1
135.2,0,1
83.9,1,0
67.5,1,0
136.1,1,0
12.7,0,1
111.7,1,0
97.0,0,1
94.2,0,1
101.0,1,0
74.5,1,0
155.0,1,0
140.1,1,0
64.0,1,0
62.4,0,1
110.7,0,1
92.2,0,1
11.2,0,1
30.6,0,1
7.9,0,1
97.4,1,0
107.5,0,1
53.4,0,1
62.4,1,0
72.9,0,1
132.2,0,1
57.7,1,0
49.1,0,1
80.6,0,1
42.2,1,0
170.0,0,1
165.9,0,1
130.3,1,0
176.9,1,0
50.7,0,1
44.8,0,1
148.6,1,0
11.8,0,1
125.3,0,1
42.7,0,1
37.9,1,0
165.1,1,0
125.6,1,0
61.9,1,0
54.7,1,0
113.4,0,1
10.5,0,1
67.5,0,1
46.3,0,1
62.2,1,0
93.0,1,0
100.6,1,0
3.7,0,1
115.5,1,0
39.5,1,0
141.9,1,0
85.9,0,1
45.6,1,0
22.9,0,1
175.7,0,1
166.8,0,1
19.6,1,0
115.4,0,1
50.5,0,1
38.5,0,1
12.8,1,0
8.9,1,0
81.0,0,1
2.6,0,1
89.3,1,0
127.1,0,1
46.4,1,0
108.4,1,0
39.5,1,0
80.2,0,1
95.7,0,1
112.5,0,1
100.2,0,1
19.4,1,0
117.0,1,0
110.4,1,0
153.4,0,1
119.4,0,1
132.2,1,0
75.2,0,1
14.6,0,1
121.3,1,0
127.0,1,0
75.2,0,1
73.7,1,0
154.3,0,1
155.2,1,0
166.8,0,1
168.4,1,0
58.3,1,0
90.0,1,0
96.8,1,0
145.7,0,1
153.2,0,1
59.5,0,1
177.9,1,0
162.3,0,1
109.3,0,1
132.8,1,0
84.2,0,1
135.5,1,0
95.4,0,1
9.5,1,0
28.7,1,0
58.0,0,1
162.7,0,1
62.8,0,1
127.6,0,1
125.8,0,1
12.8,1,0
145.0,0,1
38.8,0,1
105.2,1,0
34.6,1,0
170.5,1,0
145.5,1,0
163.7,0,1
6.3,1,0
169.4,0,1
167.7,1,0
146.6,1,0
126.1,0,1
105.1,0,1
44.3,1,0
73.4,1,0
70.6,1,0
91.8,1,0
79.6,0,1
106.1,0,1
7.7,1,0
177.6,1,0
113.0,0,1
131.2,0,1
172.4,0,1
165.1,1,0
59.0,0,1
47.1,0,1
112.6,0,1
32.4,0,1
38.5,1,0
35.2,0,1
177.0,0,1
119.9,1,0
66.6,1,0
58.4,0,1
119.9,0,1
170.4,0,1
146.3,1,0
54.6,1,0
23.5,0,1
151.9,1,0
62.2,1,0
151.0,0,1
92.7,1,0
13.5,1,0
58.9,0,1
121.6,0,1
117.4,0,1
32.5,0,1
102.5,1,0
148.0,0,1
106.9,1,0
177.6,1,0
114.3,0,1
0.1,0,1
41.7,0,1
116.0,1,0
177.6,1,0
15.9,0,1
76.0,1,0
58.8,1,0
174.2,0,1
36.0,1,0
13.6,0,1
73.7,1,0
113.3,0,1
129.3,0,1
23.0,0,1
66.0,1,0
87.6,1,0
128.0,1,0
33.5,0,1
55.2,0,1
42.0,0,1
111.7,1,0
41.7,0,1
89.4,1,0
158.1,0,1
115.6,1,0
179.1,0,1
166.7,0,1
49.1,1,0
172.4,0,1
101.6,1,0
77.2,0,1
40.1,0,1
55.1,1,0
149.6,0,1
46.4,0,1
149.2,0,1
49.5,0,1
160.2,0,1
59.9,1,0
16.0,0,1
179.0,0,1
79.1,0,1
47.8,1,0
7.0,1,0
8.8,0,1
11.2,1,0
144.8,0,1
162.7,0,1
91.0,1,0
128.2,0,1
13.8,1,0
84.7,1,0
163.3,1,0
2.1,0,1
153.6,1,0
33.8,1,0
16.5,1,0
112.8,1,0
8.8,1,0
116.3,1,0
98.2,1,0
162.0,1,0
88.9,1,0
47.6,0,1
40.3,1,0
179.5,1,0
174.2,1,0
64.2,0,1
115.8,1,0
85.7,1,0
30.3,0,1
179.2,1,0
85.4,1,0
122.7,0,1
91.8,1,0
10.1,0,1
70.7,0,1
156.2,0,1
140.6,0,1
62.3,0,1
130.5,1,0
73.3,0,1
105.6,0,1
94.0,0,1
69.3,1,0
123.4,1,0
10.3,1,0
23.7,0,1
164.2,0,1
127.4,1,0
87.0,0,1
135.4,0,1
40.0,0,1
115.7,0,1
143.0,1,0
124.6,0,1
115.7,1,0
20.9,1,0
58.7,0,1
3.8,1,0
56.8,0,1
176.7,0,1
52.8,0,1
8.1,0,1
30.9,1,0
93.8,0,1
20.1,0,1
112.3,0,1
52.5,0,1
168.0,0,1
109.6,1,0
44.1,1,0
111.0,0,1
18.6,0,1
72.4,1,0
27.1,1,0
154.5,0,1
134.8,1,0
91.8,0,1
65.5,1,0
59.5,1,0
98.2,0,1
81.1,1,0
17.9,1,0
177.6,0,1
116.2,0,1
62.2,1,0
105.5,1,0
148.8,1,0
29.2,0,1
101.0,1,0
117.6,1,0
116.1,1,0
175.5,1,0
100.3,1,0
5.3,1,0
106.3,0,1
101.7,0,1
40.5,0,1
125.7,0,1
43.8,1,0
172.6,0,1
95.1,0,1
175.4,0,1
137.0,0,1
90.3,0,1
130.5,1,0
149.6,0,1
5.5,0,1
76.7,0,1
146.6,1,0
37.4,1,0
31.5,0,1
69.6,0,1
39.1,0,1
91.0,0,1
45.7,1,0
45.5,0,1
3.3,0,1
8.0,1,0
40.0,1,0
72.0,1,0
42.1,1,0
18.6,1,0
30.8,1,0
46.3,0,1
49.6,0,1
140.7,0,1
97.7,1,0
132.4,0,1
169.5,1,0
161.0,0,1
7.4,1,0
163.1,1,0
117.6,1,0
138.1,0,1
128.4,0,1
11.1,0,1
145.7,0,1
174.1,1,0
51.5,0,1
153.6,1,0
12.7,0,1
3.7,1,0
3.6,1,0
147.0,0,1
18.9,1,0
46.4,1,0
162.1,1,0
131.1,1,0
179.8,1,0
97.0,1,0
31.5,1,0
127.6,1,0
23.7,0,1
127.4,0,1
134.5,0,1
7.8,1,0
21.4,0,1
115.7,1,0
39.0,1,0
166.7,0,1
159.4,0,1
37.8,0,1
54.4,1,0
126.9,1,0
154.5,1,0
151.4,1,0
20.9,0,1
92.9,1,0
44.0,0,1
176.2,0,1
30.7,0,1
155.1,1,0
137.9,0,1
1.0,0,1
19.8,1,0
46.6,1,0
103.6,1,0
94.8,1,0
131.6,1,0
67.7,1,0
2.1,0,1
52.2,1,0
97.4,0,1
90.3,1,0
73.9,0,1
4.0,1,0
101.5,0,1
115.6,0,1
179.9,0,1
144.7,1,0
20.5,1,0
124.4,0,1
89.8,0,1
98.9,1,0
145.5,1,0
104.8,0,1
136.3,1,0
12.5,0,1
79.5,1,0
158.1,1,0
179.2,1,0
103.4,1,0
53.1,0,1
126.4,1,0
169.7,1,0
76.8,1,0
67.9,0,1
161.1,1,0
41.5,0,1
25.3,1,0
41.0,1,0
2.0,1,0
143.2,1,0
119.8,1,0
40.5,1,0
144.7,0,1
12.6,0,1
82.5,0,1
5.7,1,0
53.1,0,1
130.8,0,1
106.8,1,0
140.4,0,1
56.0,1,0
169.3,0,1
55.2,0,1
84.3,0,1
58.9,0,1
129.8,1,0
27.0,1,0
66.7,1,0
61.4,0,1
8.0,0,1
112.3,1,0
178.9,1,0
163.8,0,1
40.7,0,1
130.6,1,0
47.8,0,1
78.0,1,0
114.4,0,1
35.4,0,1
130.1,1,0
131.7,0,1
44.6,1,0
48.6,1,0
121.4,0,1
30.8,0,1
12.5,1,0
82.5,1,0
0.4,0,1
164.0,0,1
11.7,0,1
98.6,0,1
137.9,0,1
64.9,0,1
146.4,0,1
37.3,0,1
122.7,1,0
53.6,0,1
16.9,1,0
157.9,1,0
50.9,1,0
78.5,0,1
65.0,1,0
20.7,1,0
80.3,0,1
96.5,0,1
82.9,1,0
149.3,1,0
166.4,1,0
170.0,0,1
135.9,0,1
176.3,0,1
63.2,1,0
84.2,1,0
60.2,0,1
49.3,1,0
21.0,1,0
178.9,0,1
83.5,1,0
148.5,0,1
3.9,1,0
105.2,0,1
54.0,0,1
24.4,0,1
60.0,1,0
96.1,0,1
139.1,0,1
2.3,0,1
39.7,1,0
60.8,0,1
118.1,1,0
99.8,0,1
23.8,1,0
128.3,0,1
169.1,0,1
17.1,0,1
66.3,0,1
26.2,0,1
21.2,1,0
139.8,0,1
107.5,0,1
164.0,1,0
151.3,1,0
143.0,0,1
58.2,0,1
89.1,1,0
80.5,1,0
94.9,1,0
1.0,1,0
0.4,1,0
123.2,0,1
56.0,0,1
117.1,1,0
149.5,1,0
64.6,1,0
139.4,1,0
124.1,1,0
150.8,1,0
4.5,0,1
45.4,0,1
49.2,1,0
12.5,1,0
38.5,1,0
179.7,1,0
54.9,0,1
99.1,1,0
123.8,0,1
38.6,0,1
125.8,1,0
96.4,1,0
90.3,1,0
4.5,1,0
156.4,1,0
139.6,0,1
36.2,1,0
27.5,0,1
168.4,1,0
52.7,0,1
174.2,0,1
109.2,1,0
120.3,0,1
6.7,0,1
101.8,0,1
114.9,1,0
176.6,0,1
137.6,0,1
103.3,1,0
106.5,0,1
54.5,0,1
29.9,0,1
4.4,1,0
80.7,1,0
166.4,0,1
151.4,0,1
94.3,1,0
72.1,1,0
64.5,0,1
141.4,0,1
122.7,1,0
75.5,1,0
93.2,0,1
0.2,1,0
67.2,0,1
88.6,1,0
120.6,1,0
114.7,0,1
54.2,1,0
83.5,0,1
41.2,0,1
142.4,0,1
69.4,1,0
125.0,0,1
22.9,0,1
134.3,0,1
139.5,1,0
22.7,0,1
96.7,0,1
143.0,1,0
125.5,0,1
10.1,0,1
133.9,1,0
23.3,0,1
55.3,1,0
82.0,0,1
16.0,1,0
5.8,0,1
8.5,0,1
42.0,1,0
92.6,0,1
43.7,0,1
94.8,0,1
148.1,0,1
141.1,0,1
16.3,0,1
155.7,1,0
166.6,0,1
75.9,1,0
9.8,0,1
154.3,0,1
145.5,0,1
79.5,1,0
160.4,0,1
11.9,1,0
70.9,1,0
116.3,0,1
21.9,0,1
162.0,1,0
57.8,0,1
71.1,1,0
9.6,1,0
13.8,1,0
34.5,0,1
4.0,1,0
66.9,1,0
163.7,1,0
99.2,0,1
30.2,1,0
6.9,0,1
102.5,0,1
141.9,1,0
122.4,1,0
101.6,0,1
102.8,1,0
69.4,0,1
157.3,1,0
46.8,0,1
78.7,1,0
76.7,0,1
66.8,0,1
3.8,0,1
35.6,0,1
66.4,0,1
129.5,0,1
62.2,0,1
20.8,1,0
36.2,1,0
55.5,0,1
115.3,0,1
95.2,0,1
42.7,0,1
90.1,0,1
12.4,1,0
92.5,0,1
4.1,0,1
166.8,1,0
148.5,1,0
155.8,0,1
77.2,1,0
99.0,1,0
103.3,0,1
77.5,1,0
15.2,0,1
171.5,1,0
86.7,0,1
20.1,1,0
101.9,1,0
108.0,1,0
67.1,0,1
131.0,1,0
157.5,0,1
122.0,0,1
134.2,0,1
78.1,1,0
40.1,1,0
49.1,0,1
55.2,1,0
159.9,0,1
51.1,1,0
29.7,0,1
45.1,1,0
116.5,1,0
43.1,0,1
101.5,0,1
20.1,1,0
154.7,0,1
140.3,0,1
179.4,0,1
45.7,1,0
31.2,1,0
107.3,1,0
146.5,0,1
33.7,1,0
162.6,0,1
134.5,0,1
128.9,1,0
126.4,0,1
171.8,1,0
29.5,1,0
121.7,1,0
160.0,1,0
119.8,1,0
33.4,0,1
98.2,1,0
68.5,0,1
107.3,0,1
160.9,1,0
91.8,1,0
6.6,0,1
149.1,0,1
18.7,0,1
117.5,0,1
173.4,1,0
47.5,0,1
115.3,0,1
48.4,0,1
54.0,0,1
64.1,1,0
113.6,0,1
96.9,1,0
4.0,0,1
52.9,0,1
102.5,1,0
132.6,0,1
49.1,0,1
106.6,0,1
111.7,1,0
136.5,1,0
90.0,0,1
109.4,1,0
125.4,0,1
34.9,0,1
100.2,1,0
57.3,1,0
50.5,1,0
36.7,1,0
27.3,1,0
34.9,1,0
12.8,0,1
104.0,0,1
99.7,1,0
7.6,0,1
29.1,0,1
133.3,0,1
167.7,0,1
65.4,1,0
103.9,1,0
169.1,1,0
140.3,0,1
28.8,0,1
10.3,1,0
61.4,0,1
138.3,0,1
2.8,1,0
66.9,1,0
124.3,1,0
176.8,1,0
60.7,0,1
135.0,0,1
95.1,1,0
96.1,0,1
6.1,1,0
119.5,0,1
27.2,0,1
40.9,0,1
144.9,0,1
178.0,1,0
94.6,1,0
137.9,1,0
151.9,1,0
103.7,1,0
62.8,1,0
141.8,0,1
75.2,1,0
179.4,1,0
166.3,1,0
34.2,1,0
14.0,1,0
102.0,0,1
178.8,1,0
115.2,1,0
125.6,1,0
124.6,0,1
18.2,0,1
80.0,1,0
69.9,1,0
68.6,0,1
175.4,0,1
59.4,1,0
148.1,0,1
98.7,0,1
120.7,1,0
95.9,1,0
164.7,0,1
78.3,0,1
80.2,1,0
124.6,1,0
74.9,0,1
41.7,1,0
85.4,0,1
100.8,0,1
36.4,0,1
25.7,0,1
158.2,1,0
42.5,1,0
20.7,0,1
21.4,1,0
14.0,0,1
138.7,1,0
12.0,1,0
159.7,0,1
28.4,1,0
65.8,1,0
126.0,0,1
19.4,1,0
130.3,0,1
38.7,1,0
170.1,0,1
4.5,0,1
154.2,0,1
153.4,0,1
76.0,0,1
86.3,1,0
2.3,0,1
113.2,0,1
7.0,0,1
87.2,0,1
138.8,1,0
75.5,1,0
155.7,1,0
57.1,0,1
139.6,1,0
103.4,1,0
57.7,1,0
126.4,1,0
1.0,0,1
163.1,1,0
52.8,1,0
108.3,1,0
171.0,1,0
27.2,1,0
142.7,1,0
69.6,0,1
30.0,0,1
91.1,1,0
161.9,0,1
137.6,0,1
179.0,0,1
92.8,0,1
131.4,0,1
97.4,0,1
95.2,1,0
51.6,0,1
63.2,0,1
152.5,1,0
160.9,0,1
68.1,1,0
150.7,0,1
67.1,0,1
45.2,0,1
41.0,1,0
50.5,0,1
113.3,0,1
155.2,0,1
6.7,0,1
65.4,0,1
152.7,1,0
149.8,0,1
12.3,0,1
82.7,1,0
122.6,0,1
106.2,0,1
96.1,0,1
26.2,0,1
40.7,1,0
155.2,1,0
129.2,1,0
118.2,0,1
52.8,1,0
76.6,0,1
100.0,0,1
37.4,0,1
56.9,0,1
40.1,1,0
104.9,1,0
23.6,1,0
38.4,0,1
39.0,1,0
81.0,0,1
83.3,1,0
31.1,0,1
117.9,0,1
154.9,1,0
107.3,0,1
137.7,1,0
117.2,1,0
118.8,0,1
84.6,1,0
94.6,1,0
152.0,0,1
155.7,1,0
88.0,1,0
42.0,1,0
77.3,0,1
170.7,1,0
112.2,0,1
33.0,0,1
154.1,1,0
54.1,0,1
132.8,0,1
73.2,1,0
118.2,0,1
59.9,1,0
14.0,0,1
112.4,1,0
160.7,1,0
174.1,1,0
59.3,0,1
133.3,0,1
80.4,0,1
146.2,0,1
145.3,0,1
50.1,1,0
169.2,1,0
59.5,0,1
40.3,1,0
134.0,0,1
43.9,0,1
97.2,0,1
134.0,0,1
39.0,0,1
24.8,1,0
42.1,1,0
80.3,1,0
46.6,1,0
102.3,0,1
99.3,1,0
3.9,0,1
59.0,0,1
62.4,1,0
11.5,0,1
42.5,1,0
80.1,1,0
36.3,1,0
100.4,0,1
142.2,0,1
30.2,1,0
158.5,0,1
130.4,0,1
156.9,0,1
109.1,0,1
37.1,0,1
50.3,1,0
148.6,0,1
104.4,0,1
162.6,0,1
29.3,1,0
157.2,0,1
135.5,0,1
46.2,0,1
158.5,0,1
110.7,0,1
77.5,1,0
57.5,1,0
133.8,0,1
172.7,1,0
50.2,1,0
133.0,0,1
117.5,0,1
14.5,0,1
78.0,0,1
85.3,0,1
82.3,0,1
145.9,0,1
78.3,1,0
59.6,1,0
142.3,1,0
23.7,1,0
165.3,1,0
179.4,0,1
63.7,1,0
40.9,1,0
168.6,0,1
76.3,0,1
5.2,1,0
159.7,1,0
56.4,0,1
133.1,0,1
156.6,1,0
133.6,0,1
130.5,0,1
49.3,1,0
95.1,1,0
144.5,0,1
113.6,1,0
143.7,0,1
57.7,0,1
73.4,1,0
153.1,0,1
108.7,0,1
166.6,0,1
24.4,1,0
176.1,1,0
6.5,0,1
52.3,0,1
95.7,1,0
1.2,1,0
169.2,1,0
47.5,1,0
104.3,1,0
121.5,1,0
107.4,0,1
129.5,1,0
168.8,0,1
11.3,1,0
136.0,1,0
46.8,1,0
111.9,1,0
122.7,0,1
65.3,0,1
135.2,0,1
111.4,0,1
116.1,1,0
172.4,1,0
165.0,1,0
96.8,1,0
124.0,0,1
4.9,1,0
166.9,0,1
21.7,1,0
45.6,1,0
95.4,0,1
156.3,1,0
53.1,0,1
2.7,0,1
127.1,1,0
81.6,1,0
63.7,0,1
73.8,1,0
107.7,0,1
62.8,0,1
56.5,0,1
73.1,0,1
129.7,1,0
22.4,1,0
160.1,1,0
130.9,0,1
79.5,0,1
94.5,1,0
3.6,0,1
49.2,1,0
174.9,0,1
70.8,0,1
103.1,1,0
136.1,1,0
158.5,1,0
32.4,1,0
178.5,0,1
147.6,1,0
174.8,0,1
82.5,0,1
56.4,0,1
29.2,1,0
70.2,0,1
164.4,1,0
83.2,0,1
143.0,0,1
162.3,1,0
72.2,0,1
75.7,1,0
12.6,0,1
81.0,0,1
124.9,1,0
131.9,1,0
81.0,0,1
10.1,0,1
105.1,0,1
126.6,1,0
69.6,0,1
101.5,0,1
44.8,0,1
121.4,0,1
174.3,1,0
144.5,1,0
60.4,1,0
151.6,1,0
169.0,1,0
51.9,1,0
119.1,0,1
10.6,0,1
45.4,1,0
111.1,1,0
124.6,1,0
71.0,1,0
131.2,0,1
111.0,0,1
114.2,1,0
23.2,0,1
120.5,0,1
164.1,1,0
6.4,0,1
10.2,0,1
46.9,1,0
172.3,0,1
122.2,0,1
142.7,1,0
166.6,1,0
157.3,1,0
70.7,0,1
126.9,1,0
7.9,1,0
70.5,0,1
75.8,0,1
86.4,0,1
67.2,0,1
173.8,0,1
17.6,1,0
145.7,1,0
102.7,0,1
143.3,1,0
173.7,1,0
155.8,0,1
159.5,0,1
139.0,0,1
155.0,1,0
54.0,0,1
58.4,1,0
75.3,1,0
72.1,1,0
55.1,0,1
6.5,0,1
96.6,1,0
32.3,1,0
14.4,0,1
49.4,0,1
6.6,1,0
170.7,0,1
0.3,1,0
6.0,0,1
23.0,0,1
66.5,1,0
171.4,1,0
10.6,1,0
158.9,0,1
153.8,1,0
135.6,0,1
14.2,1,0
134.8,1,0
72.0,1,0
15.3,1,0
101.5,0,1
21.8,1,0
58.7,1,0
166.3,0,1
121.7,0,1
156.8,0,1
106.8,0,1
37.8,0,1
145.8,1,0
99.8,0,1
72.6,0,1
135.6,0,1
88.8,0,1
20.7,1,0
66.7,0,1
54.3,1,0
120.2,1,0
78.9,1,0
95.3,0,1
44.3,1,0
95.3,1,0
30.0,1,0
167.4,0,1
24.4,1,0
28.7,1,0
128.2,1,0
0.4,1,0
162.9,1,0
127.8,0,1
100.8,0,1
165.5,0,1
122.2,0,1
107.3,1,0
33.9,0,1
133.5,0,1
79.2,1,0
119.0,0,1
19.5,0,1
134.0,1,0
107.9,0,1
113.3,1,0
165.7,1,0
165.3,0,1
21.3,1,0
165.0,1,0
137.8,0,1
26.5,0,1
144.7,0,1
174.8,0,1
128.2,1,0
163.0,1,0
131.9,0,1
33.6,1,0
136.1,0,1
67.2,0,1
147.9,1,0
104.1,0,1
30.5,0,1
19.4,0,1
105.1,1,0
40.1,0,1
54.5,0,1
33.0,0,1
162.0,1,0
100.7,0,1
116.7,0,1
60.3,1,0
103.0,0,1
114.3,1,0
43.5,0,1
52.3,1,0
7.7,0,1
12.7,1,0
63.0,0,1
75.1,1,0
36.7,1,0
93.6,1,0
109.5,0,1
175.9,1,0
82.0,1,0
90.5,1,0
55.8,0,1
12.7,1,0
26.6,1,0
84.7,0,1
13.7,0,1
44.2,0,1
30.6,0,1
179.1,0,1
55.4,0,1
36.4,0,1
66.4,0,1
165.4,1,0
92.4,1,0
162.0,1,0
52.6,1,0
99.3,1,0
8.2,1,0
18.3,0,1
173.4,1,0
52.2,1,0
131.5,1,0
176.9,0,1
57.1,0,1
39.0,1,0
120.9,1,0
135.9,1,0
102.8,0,1
14.0,0,1
81.3,0,1
87.0,0,1
31.2,0,1
62.8,0,1
89.2,0,1
73.2,1,0
74.5,1,0
46.9,1,0
96.6,1,0
99.0,1,0
44.7,0,1
67.0,0,1
174.4,1,0
59.1,1,0
28.4,1,0
151.8,0,1
172.2,0,1
143.9,0,1
112.5,1,0
53.5,1,0
141.5,0,1
38.4,1,0
144.2,1,0
142.0,0,1
32.4,0,1
104.9,0,1
13.2,0,1
2.5,0,1
19.9,1,0
43.0,0,1
123.3,1,0
29.4,1,0
53.7,1,0
29.9,0,1
136.3,0,1
153.3,1,0
115.0,0,1
110.5,0,1
15.6,1,0
39.5,0,1
70.6,1,0
58.1,0,1
57.0,0,1
155.0,1,0
32.6,0,1
3.9,0,1
36.9,0,1
102.3,0,1
8.2,1,0
2.4,0,1
98.8,1,0
13.7,0,1
73.0,1,0
94.8,0,1
131.4,1,0
35.3,0,1
18.9,1,0
96.0,0,1
62.6,0,1
38.7,1,0
145.8,0,1
149.0,0,1
147.4,1,0
116.4,0,1
82.8,0,1
100.4,0,1
30.9,1,0
170.0,0,1
169.6,0,1
41.9,1,0
73.0,1,0
15.8,0,1
157.8,0,1
68.6,1,0
76.9,1,0
65.7,1,0
67.4,1,0
34.2,1,0
151.4,0,1
107.2,1,0
152.9,1,0
93.6,1,0
35.9,0,1
17.8,1,0
120.9,0,1
142.9,0,1
39.4,1,0
47.5,0,1
7.3,1,0
76.7,1,0
92.2,1,0
17.3,0,1
105.8,0,1
57.5,1,0
20.6,1,0
87.0,0,1
86.7,0,1
9.4,1,0
114.3,0,1
14.1,0,1
143.6,0,1
81.9,0,1
158.3,1,0
