angle;X;Y
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;0;1
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;0;1
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
37.5;0;1
37.5;1;0
37.5;0;1
37.5;1;0
37.5;1;0
37.5;1;0
37.5;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;0;1
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
40.0;1;0
42.5;1;0
42.5;1;0
42.5;0;1
42.5;0;1
42.5;1;0
42.5;1;0
42.5;1;0
42.5;0;1
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;0;1
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;0;1
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;0;1
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
42.5;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;0;1
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
45.0;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;0;1
47.5;1;0
47.5;0;1
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
47.5;0;1
47.5;1;0
47.5;1;0
47.5;1;0
47.5;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;0;1
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;0;1
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;0;1
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
50.0;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;1;0
52.5;1;0
52.5;0;1
52.5;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;1;0
55.0;0;1
55.0;1;0
55.0;1;0
55.0;1;0
57.5;1;0
57.5;1;0
