alpha,X,Y
111.1,0,1
11.4,1,0
6.3,1,0
105.2,0,1
179.9,1,0
120.2,0,1
92.8,0,1
65.6,0,1
130.2,0,1
42.4,0,1
165.0,1,0
29.4,1,0
107.9,0,1
155.8,1,0
17.2,1,0
89.5,0,1
107.9,0,1
26.7,0,1
43.8,1,0
18.9,1,0
22.5,1,0
54.4,0,1
163.6,1,0
171.2,1,0
145.0,1,0
40.0,0,1
99.1,0,1
158.1,1,0
31.8,1,0
2.4,1,0
66.1,0,1
175.2,1,0
80.2,1,0
89.6,0,1
89.2,0,1
28.5,1,0
158.5,1,0
54.3,1,0
60.3,0,1
35.5,1,0
90.3,0,1
137.6,1,0
59.8,0,1
133.5,1,0
45.0,1,0
31.0,1,0
99.8,0,1
171.4,1,0
142.9,1,0
134.9,1,0
129.3,1,0
110.6,0,1
99.3,0,1
174.5,1,0
73.3,0,1
119.3,0,1
126.8,0,1
114.5,0,1
63.2,1,0
97.2,0,1
15.1,1,0
70.4,0,1
87.6,0,1
165.6,1,0
15.8,1,0
124.8,0,1
99.7,0,1
108.5,0,1
121.5,0,1
18.2,1,0
167.9,1,0
139.2,0,1
103.3,0,1
93.1,0,1
79.8,0,1
82.8,0,1
173.9,1,0
100.5,0,1
151.9,1,0
50.0,0,1
178.3,1,0
97.3,0,1
97.3,0,1
33.1,0,1
77.7,0,1
11.3,1,0
55.0,0,1
136.8,0,1
114.0,0,1
9.8,1,0
144.4,0,1
114.3,0,1
48.8,1,0
148.9,1,0
146.5,1,0
157.6,1,0
115.3,0,1
166.2,1,0
39.8,0,1
166.2,1,0
102.4,0,1
56.8,0,1
162.5,1,0
31.0,1,0
43.2,0,1
134.1,0,1
56.6,0,1
68.4,1,0
175.0,1,0
87.6,0,1
104.3,0,1
124.1,0,1
101.1,0,1
11.1,1,0
12.8,1,0
61.5,1,0
117.6,1,0
5.2,1,0
115.6,0,1
66.6,0,1
49.6,0,1
179.9,1,0
28.6,0,1
13.3,1,0
55.9,1,0
86.6,0,1
66.7,1,0
55.5,0,1
5.5,1,0
122.6,0,1
102.9,0,1
169.6,1,0
118.5,0,1
61.8,0,1
158.7,1,0
115.7,0,1
164.6,1,0
169.6,1,0
149.2,1,0
139.8,0,1
7.9,1,0
53.7,0,1
102.7,0,1
139.1,1,0
102.6,0,1
61.7,1,0
90.6,0,1
67.3,0,1
126.7,0,1
38.5,1,0
16.7,1,0
137.0,0,1
89.8,0,1
64.4,0,1
23.7,1,0
87.6,0,1
10.3,1,0
44.7,0,1
18.7,1,0
42.0,1,0
38.7,1,0
83.0,0,1
13.4,1,0
135.3,0,1
34.7,1,0
64.4,0,1
140.8,0,1
118.3,0,1
159.2,1,0
62.5,0,1
140.7,0,1
132.1,1,0
41.4,0,1
21.6,1,0
179.3,1,0
162.4,0,1
179.6,1,0
88.3,0,1
82.5,0,1
68.9,0,1
143.5,0,1
125.9,0,1
122.8,0,1
1.4,1,0
138.6,0,1
127.6,0,1
167.0,1,0
117.2,0,1
163.3,1,0
152.1,0,1
131.2,1,0
57.5,0,1
172.9,1,0
67.9,0,1
175.8,1,0
126.0,0,1
103.0,0,1
45.2,0,1
66.3,0,1
171.1,1,0
112.8,0,1
123.2,0,1
55.7,1,0
93.7,0,1
142.1,1,0
108.4,0,1
93.2,0,1
119.3,0,1
91.9,0,1
2.6,1,0
2.6,1,0
52.8,1,0
20.6,1,0
101.0,0,1
171.8,1,0
24.1,1,0
105.4,0,1
48.2,1,0
117.8,0,1
112.7,0,1
77.3,0,1
51.9,1,0
48.2,1,0
113.8,0,1
37.0,0,1
135.8,0,1
157.7,1,0
165.3,1,0
103.6,0,1
41.9,1,0
22.2,1,0
171.1,1,0
92.5,0,1
34.0,1,0
97.9,0,1
24.2,1,0
66.0,0,1
56.1,0,1
38.9,1,0
177.8,1,0
107.1,0,1
26.7,1,0
9.2,1,0
10.3,1,0
20.9,1,0
87.6,0,1
167.4,1,0
99.5,0,1
140.0,1,0
104.0,1,0
38.4,1,0
100.2,0,1
52.3,0,1
106.8,0,1
17.1,1,0
3.0,1,0
44.6,0,1
26.9,1,0
175.1,1,0
88.5,0,1
129.5,0,1
29.5,1,0
129.2,1,0
2.7,1,0
126.9,0,1
163.5,1,0
178.8,1,0
125.6,0,1
13.8,1,0
129.7,0,1
78.6,0,1
155.2,1,0
155.6,1,0
56.7,1,0
136.1,0,1
81.3,0,1
165.7,1,0
81.7,0,1
133.7,1,0
11.1,1,0
75.7,0,1
15.7,1,0
159.6,1,0
36.5,1,0
32.6,1,0
17.7,1,0
179.8,1,0
126.3,0,1
133.5,1,0
109.6,1,0
83.4,0,1
13.1,1,0
79.5,0,1
144.3,0,1
156.9,1,0
120.5,0,1
65.9,0,1
41.9,1,0
37.7,1,0
24.5,1,0
16.2,1,0
38.6,0,1
135.5,0,1
124.7,0,1
89.7,0,1
69.1,0,1
9.3,1,0
43.5,0,1
92.0,0,1
100.5,0,1
177.0,1,0
151.9,1,0
118.9,0,1
4.6,1,0
78.9,0,1
86.8,0,1
55.3,1,0
0.0,1,0
170.0,1,0
150.7,1,0
16.1,1,0
174.3,1,0
128.2,0,1
178.0,1,0
123.9,0,1
175.3,1,0
154.5,0,1
128.2,0,1
107.2,0,1
149.9,1,0
36.0,1,0
90.5,0,1
92.0,0,1
49.6,1,0
167.8,1,0
31.8,1,0
26.2,1,0
77.7,0,1
7.2,1,0
37.1,1,0
1.2,1,0
6.7,1,0
80.2,0,1
69.1,0,1
66.9,0,1
74.5,1,0
67.5,0,1
105.5,0,1
94.0,0,1
54.9,0,1
125.7,1,0
123.9,0,1
32.5,1,0
137.5,0,1
165.7,0,1
87.1,1,0
143.0,1,0
83.3,0,1
132.6,1,0
158.4,1,0
174.6,1,0
124.9,0,1
76.7,0,1
174.6,1,0
163.1,1,0
115.7,0,1
88.2,0,1
28.8,1,0
153.5,0,1
120.8,0,1
72.8,0,1
111.5,0,1
159.6,1,0
34.4,1,0
109.4,0,1
145.5,0,1
132.5,1,0
47.5,1,0
109.4,0,1
104.9,0,1
51.0,1,0
159.9,1,0
73.5,1,0
40.4,1,0
33.4,1,0
125.0,1,0
156.0,1,0
88.8,0,1
15.3,1,0
63.7,0,1
86.8,0,1
92.5,0,1
130.4,1,0
10.8,1,0
14.6,1,0
14.8,1,0
57.3,0,1
64.6,0,1
153.4,1,0
142.9,0,1
137.6,0,1
49.3,1,0
7.1,1,0
74.9,0,1
85.1,0,1
167.3,1,0
26.3,1,0
137.6,0,1
96.1,0,1
102.7,0,1
80.0,0,1
46.1,0,1
74.8,0,1
110.4,0,1
80.9,0,1
66.9,0,1
68.7,1,0
179.8,1,0
106.9,0,1
137.6,0,1
175.1,1,0
0.6,1,0
109.7,0,1
111.7,0,1
164.2,1,0
100.7,0,1
30.1,1,0
3.3,1,0
150.9,1,0
52.2,0,1
135.4,1,0
49.3,0,1
17.5,1,0
18.0,1,0
81.7,0,1
174.5,1,0
175.7,1,0
25.6,1,0
97.3,0,1
105.1,0,1
108.3,0,1
16.7,1,0
134.8,1,0
81.5,0,1
35.1,1,0
56.4,0,1
44.0,0,1
70.1,0,1
80.9,0,1
165.3,1,0
127.8,0,1
139.7,1,0
49.7,0,1
143.7,1,0
171.7,1,0
173.6,1,0
173.0,1,0
68.9,0,1
58.8,0,1
66.6,0,1
72.5,0,1
71.9,1,0
35.7,0,1
14.5,1,0
160.9,1,0
65.7,0,1
44.3,0,1
86.1,0,1
153.1,0,1
130.8,0,1
6.1,1,0
152.8,0,1
164.2,1,0
124.7,0,1
100.7,1,0
7.8,1,0
21.7,1,0
40.2,1,0
58.7,0,1
25.8,1,0
70.4,0,1
108.0,0,1
3.5,1,0
38.6,1,0
41.2,0,1
25.2,0,1
170.1,1,0
162.7,1,0
52.2,0,1
172.0,1,0
134.2,0,1
178.5,1,0
137.7,1,0
95.7,0,1
39.2,1,0
117.6,1,0
144.0,1,0
177.9,1,0
150.4,1,0
32.0,1,0
70.0,0,1
47.9,1,0
72.5,0,1
42.5,0,1
168.1,1,0
143.2,1,0
135.7,1,0
151.0,1,0
156.0,1,0
39.3,1,0
2.5,1,0
150.9,1,0
154.4,1,0
125.9,1,0
86.3,0,1
91.2,0,1
22.0,1,0
8.2,1,0
9.2,1,0
166.4,1,0
17.1,1,0
104.0,0,1
162.5,1,0
170.0,1,0
60.0,0,1
66.5,0,1
18.8,1,0
93.7,0,1
138.3,1,0
177.4,1,0
45.6,0,1
45.2,0,1
27.3,1,0
95.4,0,1
170.1,1,0
173.0,1,0
40.1,0,1
58.7,1,0
81.3,0,1
5.5,1,0
69.1,0,1
69.1,0,1
74.6,0,1
167.2,1,0
86.3,0,1
47.9,1,0
28.2,1,0
176.8,1,0
59.3,0,1
67.9,0,1
52.8,0,1
118.4,0,1
120.1,1,0
143.7,0,1
133.1,1,0
165.3,1,0
46.6,1,0
67.4,0,1
50.9,0,1
56.8,0,1
4.7,1,0
117.6,0,1
139.3,1,0
62.5,0,1
163.4,0,1
78.3,0,1
170.1,1,0
126.9,0,1
15.0,1,0
137.4,0,1
122.4,1,0
171.5,1,0
75.5,1,0
115.4,0,1
73.4,0,1
108.3,0,1
69.1,0,1
165.5,1,0
157.7,1,0
34.3,1,0
81.7,0,1
179.2,1,0
81.3,0,1
160.0,1,0
15.8,1,0
128.4,1,0
32.0,1,0
15.6,0,1
157.9,1,0
67.0,0,1
65.4,0,1
15.7,0,1
75.6,0,1
117.6,1,0
17.3,1,0
75.8,0,1
59.1,1,0
23.1,0,1
102.3,0,1
57.9,0,1
56.4,1,0
50.6,0,1
52.1,1,0
54.8,0,1
37.9,1,0
109.3,0,1
113.8,0,1
87.1,0,1
107.3,0,1
59.3,1,0
92.3,0,1
162.5,1,0
134.1,0,1
97.3,0,1
139.7,1,0
49.1,1,0
70.4,0,1
86.5,0,1
98.9,0,1
18.1,1,0
29.0,1,0
28.7,1,0
15.0,1,0
91.5,0,1
110.3,0,1
145.1,1,0
32.2,1,0
63.5,1,0
106.8,0,1
71.1,0,1
6.0,1,0
6.2,1,0
1.4,1,0
160.5,1,0
25.1,1,0
109.2,0,1
62.8,0,1
56.8,0,1
15.6,1,0
173.8,1,0
40.1,1,0
97.2,0,1
154.1,1,0
6.9,1,0
99.2,0,1
92.3,0,1
147.8,1,0
162.8,1,0
15.8,1,0
88.0,0,1
64.2,0,1
133.6,1,0
20.8,1,0
124.1,0,1
156.5,0,1
58.1,1,0
162.2,1,0
129.3,0,1
45.8,1,0
90.2,0,1
96.3,0,1
4.8,1,0
22.4,1,0
91.4,0,1
31.4,1,0
156.0,1,0
152.2,1,0
44.9,0,1
102.2,0,1
12.4,1,0
152.0,0,1
90.4,0,1
31.4,0,1
20.2,1,0
49.4,1,0
146.2,0,1
128.5,1,0
174.8,1,0
154.4,1,0
9.8,1,0
173.4,1,0
88.1,0,1
169.0,1,0
35.5,1,0
86.6,0,1
47.3,1,0
32.9,0,1
98.7,0,1
59.8,0,1
151.4,1,0
12.6,1,0
159.3,1,0
153.1,1,0
120.4,0,1
40.3,0,1
127.2,0,1
18.1,1,0
17.0,1,0
53.4,0,1
17.1,0,1
54.0,1,0
25.7,1,0
27.1,1,0
118.9,0,1
118.3,0,1
131.6,0,1
150.7,1,0
29.8,1,0
148.2,1,0
2.9,1,0
60.4,0,1
11.7,1,0
82.2,0,1
69.2,0,1
150.7,1,0
74.9,0,1
74.6,0,1
101.2,0,1
84.3,0,1
107.0,0,1
126.0,1,0
87.5,0,1
38.5,1,0
148.3,0,1
50.0,0,1
12.0,1,0
122.2,0,1
78.4,0,1
168.2,1,0
154.8,1,0
163.1,1,0
175.4,1,0
34.5,1,0
65.7,1,0
22.4,1,0
56.8,0,1
144.7,0,1
21.9,1,0
65.1,0,1
162.9,1,0
142.7,0,1
177.1,1,0
157.0,1,0
15.6,1,0
78.8,0,1
175.4,1,0
43.1,1,0
131.5,0,1
7.5,1,0
143.3,1,0
38.3,0,1
94.0,0,1
133.2,1,0
76.0,1,0
118.6,1,0
153.9,1,0
92.9,0,1
93.0,0,1
41.6,1,0
53.9,0,1
177.8,1,0
59.3,0,1
157.1,1,0
141.1,0,1
94.9,0,1
105.8,0,1
10.4,1,0
110.9,0,1
74.0,0,1
144.5,1,0
0.0,1,0
75.1,0,1
23.4,1,0
81.9,1,0
95.6,0,1
178.9,1,0
179.2,1,0
111.9,0,1
45.9,1,0
159.2,1,0
34.2,1,0
96.4,0,1
122.1,0,1
165.0,1,0
20.8,1,0
93.9,0,1
160.7,1,0
100.1,0,1
71.2,1,0
122.8,0,1
91.3,0,1
79.7,0,1
144.5,1,0
14.0,1,0
77.3,0,1
130.0,0,1
84.8,0,1
57.8,0,1
156.6,1,0
11.7,1,0
47.8,1,0
37.7,0,1
63.5,0,1
124.5,1,0
65.9,0,1
162.7,1,0
142.3,0,1
87.7,0,1
137.9,0,1
75.3,0,1
162.3,1,0
178.6,1,0
80.0,0,1
98.9,0,1
59.8,0,1
96.5,0,1
134.0,1,0
51.6,0,1
96.2,0,1
174.8,1,0
104.6,0,1
70.4,0,1
101.6,0,1
144.7,1,0
16.5,1,0
49.9,1,0
21.5,1,0
140.6,0,1
82.5,1,0
74.9,0,1
68.8,0,1
163.2,1,0
115.0,1,0
10.3,1,0
125.6,0,1
80.5,0,1
130.2,0,1
169.7,1,0
155.9,1,0
53.0,1,0
131.1,0,1
130.1,0,1
179.9,1,0
114.8,0,1
35.5,1,0
35.5,1,0
68.6,0,1
166.2,1,0
7.1,1,0
11.8,1,0
110.0,0,1
134.6,0,1
140.0,0,1
108.8,0,1
34.9,0,1
30.4,0,1
140.4,0,1
105.2,0,1
80.9,0,1
120.2,0,1
63.2,0,1
7.7,1,0
44.4,1,0
116.9,0,1
37.6,1,0
54.4,0,1
44.0,0,1
143.7,1,0
155.4,1,0
142.1,0,1
106.5,0,1
9.5,1,0
47.2,0,1
156.0,1,0
5.3,1,0
123.2,0,1
39.0,1,0
109.6,0,1
60.9,1,0
92.3,0,1
12.2,1,0
126.8,1,0
36.8,0,1
62.9,1,0
18.6,1,0
29.7,1,0
94.8,0,1
18.3,1,0
123.5,1,0
49.8,0,1
58.2,0,1
61.3,0,1
4.3,1,0
15.3,1,0
108.6,0,1
127.9,1,0
39.1,0,1
70.7,0,1
6.7,1,0
41.5,0,1
28.8,1,0
68.4,0,1
44.9,1,0
159.4,0,1
26.2,1,0
160.0,1,0
151.3,1,0
80.1,0,1
96.8,0,1
22.5,1,0
50.3,0,1
74.1,0,1
81.6,0,1
61.7,1,0
26.8,1,0
148.4,1,0
93.5,0,1
6.4,1,0
95.6,0,1
81.2,0,1
49.5,1,0
44.4,0,1
72.0,0,1
178.0,1,0
58.8,0,1
17.2,1,0
10.8,1,0
167.5,1,0
141.4,0,1
162.4,1,0
109.0,0,1
44.6,1,0
79.0,0,1
144.5,0,1
4.1,1,0
50.9,0,1
30.4,1,0
57.0,0,1
136.9,1,0
108.8,0,1
147.4,1,0
175.6,1,0
52.3,0,1
30.0,1,0
90.3,0,1
48.2,1,0
158.8,1,0
170.0,1,0
33.4,1,0
32.4,1,0
36.0,0,1
159.3,1,0
111.9,0,1
117.3,0,1
157.7,1,0
163.7,1,0
17.5,1,0
178.0,1,0
15.1,1,0
177.8,1,0
100.6,0,1
16.4,1,0
172.5,1,0
104.4,0,1
52.0,0,1
18.9,1,0
27.4,1,0
149.7,0,1
176.5,1,0
158.0,1,0
35.3,0,1
30.7,0,1
116.3,0,1
106.2,0,1
51.2,0,1
18.4,1,0
124.5,0,1
146.4,1,0
57.6,0,1
64.3,0,1
131.4,1,0
67.8,0,1
39.5,0,1
151.2,1,0
26.3,1,0
133.2,0,1
68.4,0,1
107.4,0,1
94.5,0,1
65.1,1,0
175.7,1,0
163.8,1,0
88.7,0,1
108.5,1,0
94.6,0,1
126.6,0,1
167.6,1,0
62.6,0,1
110.7,0,1
76.4,0,1
30.8,1,0
178.5,1,0
171.1,1,0
19.7,1,0
141.5,0,1
93.8,0,1
86.7,0,1
175.6,1,0
43.6,0,1
101.4,0,1
45.1,0,1
151.3,1,0
19.6,0,1
16.0,1,0
26.9,1,0
23.8,1,0
104.9,0,1
82.9,0,1
8.0,1,0
146.4,1,0
178.6,1,0
112.4,0,1
112.1,0,1
148.1,1,0
122.5,0,1
12.7,1,0
40.3,1,0
138.1,0,1
8.8,1,0
146.9,0,1
105.6,0,1
140.2,1,0
125.8,0,1
51.1,1,0
61.1,0,1
2.1,1,0
177.4,1,0
169.4,1,0
99.9,0,1
112.3,0,1
156.8,1,0
28.3,1,0
22.9,1,0
123.5,0,1
55.3,0,1
2.7,1,0
168.4,1,0
50.5,0,1
18.0,1,0
100.5,0,1
148.1,1,0
139.8,0,1
120.0,0,1
78.5,0,1
144.6,0,1
133.0,0,1
21.0,1,0
174.1,1,0
162.0,1,0
175.0,1,0
53.3,1,0
2.6,1,0
104.9,0,1
106.8,1,0
82.5,0,1
67.2,0,1
175.6,1,0
122.3,0,1
77.5,0,1
168.2,1,0
166.8,1,0
152.3,1,0
74.6,0,1
36.3,0,1
121.3,0,1
2.2,1,0
143.3,0,1
125.6,0,1
136.2,0,1
139.0,1,0
79.7,0,1
20.0,1,0
93.1,0,1
145.3,0,1
51.3,0,1
25.5,1,0
132.9,0,1
158.6,0,1
171.8,1,0
162.0,1,0
92.3,0,1
87.9,0,1
2.8,1,0
131.2,1,0
120.6,0,1
28.3,1,0
112.8,0,1
160.2,1,0
33.0,1,0
17.4,1,0
21.0,0,1
24.5,1,0
117.1,1,0
33.8,1,0
61.4,1,0
118.9,0,1
56.4,0,1
175.6,1,0
84.1,0,1
144.3,1,0
134.7,1,0
117.6,0,1
44.7,1,0
128.4,0,1
149.0,1,0
46.7,0,1
146.5,1,0
68.7,0,1
161.9,1,0
107.3,1,0
59.2,0,1
154.3,0,1
21.9,1,0
13.6,1,0
57.5,0,1
131.8,1,0
125.2,1,0
114.1,1,0
43.0,1,0
141.2,1,0
68.8,0,1
27.0,1,0
141.4,0,1
61.8,0,1
9.8,1,0
89.8,0,1
85.7,0,1
8.2,1,0
80.1,0,1
10.6,1,0
37.6,1,0
89.2,0,1
28.6,1,0
10.8,1,0
76.6,0,1
31.0,1,0
101.3,0,1
144.1,0,1
150.2,1,0
166.6,1,0
128.0,0,1
100.4,0,1
172.2,1,0
84.3,0,1
173.8,1,0
69.8,0,1
39.2,0,1
108.7,1,0
149.8,0,1
106.5,0,1
107.9,1,0
19.4,1,0
97.9,0,1
108.1,0,1
129.3,1,0
69.5,0,1
150.9,1,0
167.0,1,0
47.1,1,0
46.3,0,1
106.9,0,1
83.4,0,1
72.7,1,0
157.8,1,0
51.3,0,1
10.9,1,0
10.0,1,0
13.1,1,0
164.9,1,0
12.4,1,0
40.3,1,0
15.4,1,0
119.5,0,1
25.1,1,0
104.1,0,1
7.6,1,0
119.1,0,1
36.8,1,0
50.0,1,0
115.2,0,1
87.8,0,1
164.1,1,0
86.4,0,1
146.6,1,0
128.6,0,1
103.9,0,1
125.8,0,1
44.1,0,1
165.1,1,0
4.4,1,0
33.8,0,1
114.4,0,1
101.6,0,1
80.0,0,1
55.9,0,1
64.6,1,0
51.6,1,0
85.4,0,1
166.9,1,0
74.7,0,1
138.8,1,0
130.7,0,1
73.9,0,1
101.9,0,1
168.7,1,0
6.9,1,0
40.6,1,0
119.0,1,0
127.6,0,1
101.9,0,1
10.0,1,0
41.8,1,0
25.8,1,0
14.9,1,0
154.7,1,0
7.9,1,0
165.9,1,0
65.9,0,1
14.8,1,0
151.9,1,0
60.3,1,0
112.2,0,1
31.3,0,1
8.3,1,0
156.5,0,1
137.8,1,0
4.8,1,0
104.3,0,1
37.9,1,0
131.4,0,1
61.7,0,1
65.2,0,1
130.4,1,0
101.8,0,1
105.6,0,1
140.7,1,0
9.4,1,0
23.6,1,0
4.5,1,0
82.6,0,1
29.1,1,0
108.5,0,1
23.5,1,0
78.8,0,1
63.2,0,1
73.1,0,1
18.0,1,0
60.3,0,1
175.1,1,0
117.9,0,1
145.7,1,0
100.4,0,1
81.5,0,1
151.2,1,0
158.1,1,0
51.7,0,1
84.2,0,1
3.8,1,0
55.8,0,1
61.9,0,1
122.3,0,1
119.5,0,1
72.1,0,1
20.4,1,0
139.3,1,0
122.0,0,1
23.4,1,0
112.6,0,1
169.1,1,0
51.6,0,1
90.6,0,1
129.2,0,1
177.9,1,0
87.2,0,1
6.4,1,0
45.8,0,1
23.8,1,0
177.9,1,0
102.7,0,1
146.7,0,1
121.5,0,1
155.2,1,0
169.9,1,0
81.6,0,1
89.1,0,1
170.7,1,0
99.5,0,1
172.4,1,0
76.5,0,1
25.9,1,0
0.4,1,0
95.4,0,1
96.3,0,1
16.6,1,0
20.9,1,0
61.0,0,1
36.9,0,1
124.4,1,0
164.1,1,0
63.6,0,1
48.5,1,0
147.3,1,0
132.2,1,0
104.0,0,1
142.9,0,1
22.1,1,0
177.5,1,0
16.3,1,0
11.0,1,0
76.3,0,1
169.3,1,0
3.7,1,0
51.3,1,0
121.7,0,1
154.3,0,1
6.7,1,0
18.1,0,1
93.2,0,1
12.6,1,0
119.4,0,1
115.5,0,1
107.7,0,1
106.8,0,1
4.3,1,0
97.3,0,1
108.2,0,1
88.1,0,1
153.1,1,0
124.8,0,1
132.0,1,0
142.3,0,1
177.4,1,0
156.8,1,0
163.2,1,0
141.2,0,1
142.9,1,0
111.9,0,1
92.2,0,1
143.7,1,0
153.7,0,1
112.7,1,0
66.9,0,1
46.7,0,1
74.4,1,0
164.7,1,0
58.6,0,1
21.2,1,0
3.4,1,0
17.8,1,0
53.6,0,1
32.9,0,1
156.6,1,0
121.5,0,1
132.0,0,1
24.1,0,1
41.7,1,0
156.7,0,1
122.2,1,0
137.4,0,1
161.4,1,0
41.2,1,0
53.7,1,0
174.8,1,0
106.1,0,1
165.1,1,0
20.5,1,0
23.9,1,0
34.2,0,1
150.2,1,0
5.1,1,0
134.7,1,0
99.0,0,1
33.2,1,0
139.1,1,0
78.4,0,1
79.8,0,1
45.3,0,1
177.3,1,0
3.1,1,0
136.8,1,0
109.9,0,1
151.9,1,0
63.9,0,1
129.7,0,1
46.2,1,0
70.6,0,1
100.5,0,1
49.6,1,0
30.4,0,1
111.5,0,1
90.1,0,1
8.7,1,0
47.0,0,1
98.6,0,1
77.7,0,1
119.4,1,0
162.3,1,0
5.5,1,0
129.9,0,1
163.2,1,0
179.9,1,0
26.8,1,0
15.9,1,0
54.4,1,0
143.2,1,0
20.4,1,0
141.0,0,1
130.3,1,0
44.7,1,0
119.4,0,1
22.5,1,0
91.9,0,1
159.5,1,0
69.1,0,1
44.5,0,1
20.5,1,0
61.9,1,0
131.3,0,1
83.5,0,1
12.4,1,0
76.6,0,1
156.7,0,1
85.6,0,1
151.4,0,1
115.8,0,1
43.9,0,1
129.6,1,0
151.5,0,1
169.8,1,0
33.9,0,1
72.7,0,1
25.4,0,1
65.3,0,1
144.1,1,0
7.1,1,0
65.2,0,1
167.6,1,0
159.5,1,0
126.0,1,0
131.8,0,1
138.5,0,1
167.3,1,0
56.4,1,0
126.9,0,1
131.0,1,0
70.3,0,1
110.3,0,1
131.7,0,1
117.7,0,1
60.7,0,1
52.6,0,1
79.1,0,1
145.4,0,1
105.5,1,0
158.9,1,0
85.5,0,1
103.8,0,1
54.5,1,0
69.9,0,1
161.9,1,0
37.8,0,1
87.7,0,1
149.0,1,0
172.3,1,0
152.4,1,0
73.1,0,1
35.1,1,0
74.4,0,1
165.9,1,0
176.3,1,0
166.5,1,0
25.8,0,1
88.7,0,1
179.4,1,0
116.7,0,1
175.1,1,0
124.1,0,1
141.5,1,0
107.2,0,1
2.3,1,0
58.5,0,1
105.8,0,1
166.6,1,0
74.4,0,1
107.2,0,1
168.5,1,0
13.9,1,0
6.7,1,0
107.1,0,1
60.5,0,1
84.1,0,1
158.9,1,0
84.1,0,1
96.0,0,1
107.5,0,1
27.4,1,0
43.3,0,1
156.7,1,0
2.2,1,0
147.7,1,0
37.1,1,0
169.1,1,0
11.9,1,0
59.6,0,1
30.6,1,0
100.9,0,1
119.6,0,1
112.0,0,1
168.2,1,0
34.2,0,1
12.1,1,0
70.6,0,1
87.7,0,1
104.4,0,1
86.4,0,1
142.2,0,1
58.4,0,1
14.7,1,0
17.5,1,0
5.4,1,0
161.9,0,1
10.2,1,0
98.8,0,1
122.7,0,1
87.7,0,1
154.7,1,0
8.1,1,0
27.2,1,0
29.2,1,0
10.3,1,0
99.8,0,1
112.4,0,1
53.6,0,1
98.1,0,1
133.0,1,0
84.6,0,1
27.6,1,0
146.1,1,0
74.1,0,1
144.2,0,1
127.0,0,1
158.1,1,0
46.4,1,0
134.5,1,0
10.5,1,0
84.2,0,1
145.4,0,1
32.2,1,0
7.8,1,0
30.3,0,1
138.3,0,1
29.0,1,0
59.7,0,1
70.2,0,1
55.6,0,1
25.6,1,0
163.6,1,0
1.1,1,0
88.5,0,1
157.4,1,0
25.3,1,0
131.5,0,1
157.2,1,0
173.3,1,0
57.9,0,1
124.3,1,0
147.3,1,0
144.7,1,0
40.7,1,0
54.0,0,1
152.6,1,0
163.9,1,0
97.3,0,1
27.3,0,1
12.1,1,0
14.1,1,0
10.2,1,0
167.3,1,0
45.6,0,1
150.7,0,1
157.4,1,0
87.6,0,1
83.0,0,1
129.7,1,0
56.7,0,1
68.7,0,1
167.7,1,0
154.9,0,1
22.6,1,0
9.0,1,0
102.7,0,1
27.6,1,0
112.6,0,1
28.5,1,0
170.7,1,0
95.0,0,1
83.5,0,1
27.9,1,0
127.7,1,0
157.1,1,0
161.8,1,0
0.9,1,0
104.9,0,1
105.3,0,1
171.0,1,0
122.8,0,1
69.6,0,1
13.3,1,0
101.6,0,1
149.2,1,0
97.0,0,1
62.1,0,1
156.9,1,0
90.3,0,1
169.0,1,0
118.4,0,1
162.3,1,0
105.2,0,1
22.0,1,0
89.3,0,1
34.8,1,0
179.6,1,0
37.8,1,0
95.7,0,1
18.1,1,0
35.7,1,0
61.9,0,1
148.9,1,0
96.7,0,1
70.9,0,1
107.8,1,0
68.6,0,1
94.1,0,1
104.9,0,1
110.3,0,1
3.4,1,0
40.7,1,0
46.1,0,1
143.4,1,0
175.3,1,0
90.8,0,1
73.9,0,1
153.8,0,1
41.6,0,1
77.5,0,1
159.4,0,1
31.4,0,1
136.7,1,0
118.3,1,0
119.0,1,0
37.1,1,0
144.4,1,0
85.4,0,1
41.0,1,0
157.6,1,0
11.6,1,0
141.4,0,1
25.1,1,0
89.0,0,1
168.1,1,0
35.0,0,1
175.3,1,0
161.1,0,1
166.9,1,0
90.9,0,1
174.7,1,0
125.4,0,1
8.7,1,0
7.3,1,0
34.7,1,0
49.1,0,1
115.0,0,1
144.2,0,1
6.3,1,0
49.0,0,1
47.1,0,1
85.1,0,1
48.3,0,1
66.9,0,1
85.2,0,1
32.6,1,0
41.2,1,0
100.4,0,1
132.9,1,0
124.2,1,0
29.3,1,0
98.6,0,1
7.1,1,0
43.3,1,0
28.8,1,0
20.6,1,0
153.7,1,0
0.3,1,0
15.4,1,0
173.9,1,0
170.6,1,0
22.9,1,0
42.5,0,1
84.1,0,1
49.0,0,1
179.9,1,0
110.2,0,1
122.4,0,1
155.5,1,0
110.5,1,0
24.7,1,0
137.6,1,0
148.2,0,1
166.1,1,0
168.4,1,0
35.4,1,0
157.9,1,0
39.9,1,0
169.3,1,0
78.2,0,1
38.5,0,1
37.2,1,0
15.6,0,1
33.5,1,0
165.7,1,0
162.2,1,0
89.0,0,1
175.7,1,0
120.2,0,1
82.4,0,1
91.1,0,1
134.5,1,0
174.0,1,0
174.6,1,0
42.4,1,0
171.0,1,0
53.6,1,0
128.8,1,0
164.4,1,0
112.6,0,1
137.5,0,1
166.0,1,0
169.1,1,0
